tof posE posN posU psiRads thetaRads velE velN velU mach speed specificForceX specificForceY specificForceZ tgtE tgtN tgtU
17.8420 6550.7466 0.0000 2846.1470 0.0000 0.2357 408.2624 0.0000 98.0402 1.2755 419.8691 -2.2883 0.0000 -9.5269 3000.0000 0.0000 3000.0000
17.8440 6551.5631 0.0000 2846.3431 0.0000 0.2356 408.2624 0.0000 98.0206 1.2754 419.8645 -2.2878 0.0000 -9.5270 3000.0000 0.0000 3000.0000
17.8460 6552.3797 0.0000 2846.5391 0.0000 0.2356 408.2624 0.0000 98.0010 1.2754 419.8600 -2.2874 0.0000 -9.5271 3000.0000 0.0000 3000.0000
17.8480 6553.1962 0.0000 2846.7350 0.0000 0.2355 408.2624 0.0000 97.9814 1.2754 419.8554 -2.2870 0.0000 -9.5272 3000.0000 0.0000 3000.0000
17.8500 6554.0127 0.0000 2846.9310 0.0000 0.2355 408.2624 0.0000 97.9618 1.2754 419.8508 -2.2865 0.0000 -9.5273 3000.0000 0.0000 3000.0000
17.8520 6554.8292 0.0000 2847.1269 0.0000 0.2355 408.2624 0.0000 97.9422 1.2754 419.8463 -2.2861 0.0000 -9.5274 3000.0000 0.0000 3000.0000
17.8540 6555.6458 0.0000 2847.3227 0.0000 0.2354 408.2624 0.0000 97.9226 1.2754 419.8417 -2.2857 0.0000 -9.5275 3000.0000 0.0000 3000.0000
17.8560 6556.4623 0.0000 2847.5185 0.0000 0.2354 408.2624 0.0000 97.9030 1.2754 419.8371 -2.2852 0.0000 -9.5276 3000.0000 0.0000 3000.0000
17.8580 6557.2788 0.0000 2847.7143 0.0000 0.2353 408.2624 0.0000 97.8834 1.2754 419.8325 -2.2848 0.0000 -9.5277 3000.0000 0.0000 3000.0000
17.8600 6558.0953 0.0000 2847.9100 0.0000 0.2353 408.2624 0.0000 97.8638 1.2754 419.8280 -2.2844 0.0000 -9.5279 3000.0000 0.0000 3000.0000
17.8620 6558.9119 0.0000 2848.1057 0.0000 0.2352 408.2624 0.0000 97.8442 1.2753 419.8234 -2.2839 0.0000 -9.5280 3000.0000 0.0000 3000.0000
17.8640 6559.7284 0.0000 2848.3013 0.0000 0.2352 408.2624 0.0000 97.8246 1.2753 419.8188 -2.2835 0.0000 -9.5281 3000.0000 0.0000 3000.0000
17.8660 6560.5449 0.0000 2848.4970 0.0000 0.2351 408.2624 0.0000 97.8050 1.2753 419.8143 -2.2831 0.0000 -9.5282 3000.0000 0.0000 3000.0000
17.8680 6561.3614 0.0000 2848.6925 0.0000 0.2351 408.2624 0.0000 97.7854 1.2753 419.8097 -2.2826 0.0000 -9.5283 3000.0000 0.0000 3000.0000
17.8700 6562.1780 0.0000 2848.8881 0.0000 0.2350 408.2624 0.0000 97.7658 1.2753 419.8051 -2.2822 0.0000 -9.5284 3000.0000 0.0000 3000.0000
17.8720 6562.9945 0.0000 2849.0835 0.0000 0.2350 408.2624 0.0000 97.7462 1.2753 419.8006 -2.2818 0.0000 -9.5285 3000.0000 0.0000 3000.0000
17.8740 6563.8110 0.0000 2849.2790 0.0000 0.2350 408.2624 0.0000 97.7266 1.2753 419.7960 -2.2813 0.0000 -9.5286 3000.0000 0.0000 3000.0000
17.8760 6564.6275 0.0000 2849.4744 0.0000 0.2349 408.2624 0.0000 97.7070 1.2753 419.7915 -2.2809 0.0000 -9.5287 3000.0000 0.0000 3000.0000
17.8780 6565.4441 0.0000 2849.6698 0.0000 0.2349 408.2624 0.0000 97.6874 1.2753 419.7869 -2.2805 0.0000 -9.5288 3000.0000 0.0000 3000.0000
17.8800 6566.2606 0.0000 2849.8651 0.0000 0.2348 408.2624 0.0000 97.6678 1.2753 419.7823 -2.2800 0.0000 -9.5289 3000.0000 0.0000 3000.0000
17.8820 6567.0771 0.0000 2850.0604 0.0000 0.2348 408.2624 0.0000 97.6482 1.2752 419.7778 -2.2796 0.0000 -9.5290 3000.0000 0.0000 3000.0000
17.8840 6567.8936 0.0000 2850.2557 0.0000 0.2347 408.2624 0.0000 97.6286 1.2752 419.7732 -2.2792 0.0000 -9.5291 3000.0000 0.0000 3000.0000
17.8860 6568.7102 0.0000 2850.4509 0.0000 0.2347 408.2624 0.0000 97.6090 1.2752 419.7687 -2.2787 0.0000 -9.5292 3000.0000 0.0000 3000.0000
17.8880 6569.5267 0.0000 2850.6461 0.0000 0.2346 408.2624 0.0000 97.5894 1.2752 419.7641 -2.2783 0.0000 -9.5293 3000.0000 0.0000 3000.0000
17.8900 6570.3432 0.0000 2850.8412 0.0000 0.2346 408.2624 0.0000 97.5699 1.2752 419.7596 -2.2779 0.0000 -9.5294 3000.0000 0.0000 3000.0000
17.8920 6571.1597 0.0000 2851.0363 0.0000 0.2345 408.2624 0.0000 97.5503 1.2752 419.7550 -2.2774 0.0000 -9.5295 3000.0000 0.0000 3000.0000
17.8940 6571.9763 0.0000 2851.2314 0.0000 0.2345 408.2624 0.0000 97.5307 1.2752 419.7504 -2.2770 0.0000 -9.5296 3000.0000 0.0000 3000.0000
17.8960 6572.7928 0.0000 2851.4264 0.0000 0.2345 408.2624 0.0000 97.5111 1.2752 419.7459 -2.2766 0.0000 -9.5297 3000.0000 0.0000 3000.0000
17.8980 6573.6093 0.0000 2851.6214 0.0000 0.2344 408.2624 0.0000 97.4915 1.2752 419.7413 -2.2761 0.0000 -9.5298 3000.0000 0.0000 3000.0000
17.9000 6574.4258 0.0000 2851.8163 0.0000 0.2344 408.2624 0.0000 97.4719 1.2751 419.7368 -2.2757 0.0000 -9.5299 3000.0000 0.0000 3000.0000
17.9020 6575.2424 0.0000 2852.0112 0.0000 0.2343 408.2624 0.0000 97.4523 1.2751 419.7322 -2.2753 0.0000 -9.5300 3000.0000 0.0000 3000.0000
17.9040 6576.0589 0.0000 2852.2061 0.0000 0.2343 408.2624 0.0000 97.4327 1.2751 419.7277 -2.2748 0.0000 -9.5301 3000.0000 0.0000 3000.0000
17.9060 6576.8754 0.0000 2852.4009 0.0000 0.2342 408.2624 0.0000 97.4131 1.2751 419.7231 -2.2744 0.0000 -9.5302 3000.0000 0.0000 3000.0000
17.9080 6577.6919 0.0000 2852.5957 0.0000 0.2342 408.2624 0.0000 97.3935 1.2751 419.7186 -2.2740 0.0000 -9.5303 3000.0000 0.0000 3000.0000
17.9100 6578.5085 0.0000 2852.7905 0.0000 0.2341 408.2624 0.0000 97.3739 1.2751 419.7140 -2.2735 0.0000 -9.5304 3000.0000 0.0000 3000.0000
17.9120 6579.3250 0.0000 2852.9852 0.0000 0.2341 408.2624 0.0000 97.3543 1.2751 419.7095 -2.2731 0.0000 -9.5305 3000.0000 0.0000 3000.0000
17.9140 6580.1415 0.0000 2853.1798 0.0000 0.2340 408.2624 0.0000 97.3347 1.2751 419.7050 -2.2727 0.0000 -9.5306 3000.0000 0.0000 3000.0000
17.9160 6580.9580 0.0000 2853.3745 0.0000 0.2340 408.2624 0.0000 97.3151 1.2751 419.7004 -2.2722 0.0000 -9.5307 3000.0000 0.0000 3000.0000
17.9180 6581.7746 0.0000 2853.5691 0.0000 0.2340 408.2624 0.0000 97.2955 1.2750 419.6959 -2.2718 0.0000 -9.5308 3000.0000 0.0000 3000.0000
17.9200 6582.5911 0.0000 2853.7636 0.0000 0.2339 408.2624 0.0000 97.2759 1.2750 419.6913 -2.2714 0.0000 -9.5309 3000.0000 0.0000 3000.0000
17.9220 6583.4076 0.0000 2853.9581 0.0000 0.2339 408.2624 0.0000 97.2563 1.2750 419.6868 -2.2709 0.0000 -9.5310 3000.0000 0.0000 3000.0000
17.9240 6584.2241 0.0000 2854.1526 0.0000 0.2338 408.2624 0.0000 97.2367 1.2750 419.6822 -2.2705 0.0000 -9.5311 3000.0000 0.0000 3000.0000
17.9260 6585.0407 0.0000 2854.3470 0.0000 0.2338 408.2624 0.0000 97.2171 1.2750 419.6777 -2.2701 0.0000 -9.5312 3000.0000 0.0000 3000.0000
17.9280 6585.8572 0.0000 2854.5414 0.0000 0.2337 408.2624 0.0000 97.1975 1.2750 419.6732 -2.2696 0.0000 -9.5313 3000.0000 0.0000 3000.0000
17.9300 6586.6737 0.0000 2854.7358 0.0000 0.2337 408.2624 0.0000 97.1779 1.2750 419.6686 -2.2692 0.0000 -9.5314 3000.0000 0.0000 3000.0000
17.9320 6587.4902 0.0000 2854.9301 0.0000 0.2336 408.2624 0.0000 97.1583 1.2750 419.6641 -2.2688 0.0000 -9.5316 3000.0000 0.0000 3000.0000
17.9340 6588.3068 0.0000 2855.1244 0.0000 0.2336 408.2624 0.0000 97.1387 1.2750 419.6596 -2.2683 0.0000 -9.5317 3000.0000 0.0000 3000.0000
17.9360 6589.1233 0.0000 2855.3186 0.0000 0.2335 408.2624 0.0000 97.1192 1.2749 419.6550 -2.2679 0.0000 -9.5318 3000.0000 0.0000 3000.0000
17.9380 6589.9398 0.0000 2855.5128 0.0000 0.2335 408.2624 0.0000 97.0996 1.2749 419.6505 -2.2675 0.0000 -9.5319 3000.0000 0.0000 3000.0000
17.9400 6590.7563 0.0000 2855.7070 0.0000 0.2335 408.2624 0.0000 97.0800 1.2749 419.6460 -2.2670 0.0000 -9.5320 3000.0000 0.0000 3000.0000
17.9420 6591.5729 0.0000 2855.9011 0.0000 0.2334 408.2624 0.0000 97.0604 1.2749 419.6414 -2.2666 0.0000 -9.5321 3000.0000 0.0000 3000.0000
17.9440 6592.3894 0.0000 2856.0952 0.0000 0.2334 408.2624 0.0000 97.0408 1.2749 419.6369 -2.2662 0.0000 -9.5322 3000.0000 0.0000 3000.0000
17.9460 6593.2059 0.0000 2856.2892 0.0000 0.2333 408.2624 0.0000 97.0212 1.2749 419.6324 -2.2657 0.0000 -9.5323 3000.0000 0.0000 3000.0000
17.9480 6594.0224 0.0000 2856.4832 0.0000 0.2333 408.2624 0.0000 97.0016 1.2749 419.6278 -2.2653 0.0000 -9.5324 3000.0000 0.0000 3000.0000
17.9500 6594.8390 0.0000 2856.6772 0.0000 0.2332 408.2624 0.0000 96.9820 1.2749 419.6233 -2.2649 0.0000 -9.5325 3000.0000 0.0000 3000.0000
17.9520 6595.6555 0.0000 2856.8711 0.0000 0.2332 408.2624 0.0000 96.9624 1.2749 419.6188 -2.2644 0.0000 -9.5326 3000.0000 0.0000 3000.0000
17.9540 6596.4720 0.0000 2857.0650 0.0000 0.2331 408.2624 0.0000 96.9428 1.2749 419.6142 -2.2640 0.0000 -9.5327 3000.0000 0.0000 3000.0000
17.9560 6597.2885 0.0000 2857.2588 0.0000 0.2331 408.2624 0.0000 96.9232 1.2748 419.6097 -2.2636 0.0000 -9.5328 3000.0000 0.0000 3000.0000
17.9580 6598.1051 0.0000 2857.4526 0.0000 0.2330 408.2624 0.0000 96.9036 1.2748 419.6052 -2.2631 0.0000 -9.5329 3000.0000 0.0000 3000.0000
17.9600 6598.9216 0.0000 2857.6464 0.0000 0.2330 408.2624 0.0000 96.8840 1.2748 419.6007 -2.2627 0.0000 -9.5330 3000.0000 0.0000 3000.0000
17.9620 6599.7381 0.0000 2857.8401 0.0000 0.2330 408.2624 0.0000 96.8644 1.2748 419.5961 -2.2623 0.0000 -9.5331 3000.0000 0.0000 3000.0000
17.9640 6600.5546 0.0000 2858.0338 0.0000 0.2329 408.2624 0.0000 96.8448 1.2748 419.5916 -2.2618 0.0000 -9.5332 3000.0000 0.0000 3000.0000
17.9660 6601.3712 0.0000 2858.2275 0.0000 0.2329 408.2624 0.0000 96.8252 1.2748 419.5871 -2.2614 0.0000 -9.5333 3000.0000 0.0000 3000.0000
17.9680 6602.1877 0.0000 2858.4211 0.0000 0.2328 408.2624 0.0000 96.8056 1.2748 419.5826 -2.2610 0.0000 -9.5334 3000.0000 0.0000 3000.0000
17.9700 6603.0042 0.0000 2858.6147 0.0000 0.2328 408.2624 0.0000 96.7860 1.2748 419.5780 -2.2605 0.0000 -9.5335 3000.0000 0.0000 3000.0000
17.9720 6603.8207 0.0000 2858.8082 0.0000 0.2327 408.2624 0.0000 96.7664 1.2748 419.5735 -2.2601 0.0000 -9.5336 3000.0000 0.0000 3000.0000
17.9740 6604.6373 0.0000 2859.0017 0.0000 0.2327 408.2624 0.0000 96.7468 1.2747 419.5690 -2.2597 0.0000 -9.5337 3000.0000 0.0000 3000.0000
17.9760 6605.4538 0.0000 2859.1951 0.0000 0.2326 408.2624 0.0000 96.7272 1.2747 419.5645 -2.2592 0.0000 -9.5338 3000.0000 0.0000 3000.0000
17.9780 6606.2703 0.0000 2859.3886 0.0000 0.2326 408.2624 0.0000 96.7076 1.2747 419.5600 -2.2588 0.0000 -9.5339 3000.0000 0.0000 3000.0000
17.9800 6607.0868 0.0000 2859.5819 0.0000 0.2325 408.2624 0.0000 96.6880 1.2747 419.5555 -2.2584 0.0000 -9.5340 3000.0000 0.0000 3000.0000
17.9820 6607.9034 0.0000 2859.7753 0.0000 0.2325 408.2624 0.0000 96.6685 1.2747 419.5509 -2.2579 0.0000 -9.5341 3000.0000 0.0000 3000.0000
17.9840 6608.7199 0.0000 2859.9686 0.0000 0.2325 408.2624 0.0000 96.6489 1.2747 419.5464 -2.2575 0.0000 -9.5342 3000.0000 0.0000 3000.0000
17.9860 6609.5364 0.0000 2860.1618 0.0000 0.2324 408.2624 0.0000 96.6293 1.2747 419.5419 -2.2571 0.0000 -9.5343 3000.0000 0.0000 3000.0000
17.9880 6610.3529 0.0000 2860.3550 0.0000 0.2324 408.2624 0.0000 96.6097 1.2747 419.5374 -2.2566 0.0000 -9.5344 3000.0000 0.0000 3000.0000
17.9900 6611.1695 0.0000 2860.5482 0.0000 0.2323 408.2624 0.0000 96.5901 1.2747 419.5329 -2.2562 0.0000 -9.5345 3000.0000 0.0000 3000.0000
17.9920 6611.9860 0.0000 2860.7414 0.0000 0.2323 408.2624 0.0000 96.5705 1.2746 419.5284 -2.2558 0.0000 -9.5346 3000.0000 0.0000 3000.0000
17.9940 6612.8025 0.0000 2860.9345 0.0000 0.2322 408.2624 0.0000 96.5509 1.2746 419.5239 -2.2553 0.0000 -9.5347 3000.0000 0.0000 3000.0000
17.9960 6613.6190 0.0000 2861.1275 0.0000 0.2322 408.2624 0.0000 96.5313 1.2746 419.5194 -2.2549 0.0000 -9.5348 3000.0000 0.0000 3000.0000
17.9980 6614.4356 0.0000 2861.3206 0.0000 0.2321 408.2624 0.0000 96.5117 1.2746 419.5149 -2.2545 0.0000 -9.5349 3000.0000 0.0000 3000.0000
18.0000 6615.2521 0.0000 2861.5135 0.0000 0.2321 408.2624 0.0000 96.4921 1.2746 419.5103 -2.2540 0.0000 -9.5350 3000.0000 0.0000 3000.0000
18.0020 6616.0686 0.0000 2861.7065 0.0000 0.2320 408.2624 0.0000 96.4725 1.2746 419.5058 -2.2536 0.0000 -9.5351 3000.0000 0.0000 3000.0000
18.0040 6616.8851 0.0000 2861.8994 0.0000 0.2320 408.2624 0.0000 96.4529 1.2746 419.5013 -2.2532 0.0000 -9.5352 3000.0000 0.0000 3000.0000
18.0060 6617.7017 0.0000 2862.0923 0.0000 0.2320 408.2624 0.0000 96.4333 1.2746 419.4968 -2.2527 0.0000 -9.5353 3000.0000 0.0000 3000.0000
18.0080 6618.5182 0.0000 2862.2851 0.0000 0.2319 408.2624 0.0000 96.4137 1.2746 419.4923 -2.2523 0.0000 -9.5354 3000.0000 0.0000 3000.0000
18.0100 6619.3347 0.0000 2862.4779 0.0000 0.2319 408.2624 0.0000 96.3941 1.2745 419.4878 -2.2519 0.0000 -9.5355 3000.0000 0.0000 3000.0000
18.0120 6620.1512 0.0000 2862.6706 0.0000 0.2318 408.2624 0.0000 96.3745 1.2745 419.4833 -2.2514 0.0000 -9.5356 3000.0000 0.0000 3000.0000
18.0140 6620.9678 0.0000 2862.8633 0.0000 0.2318 408.2624 0.0000 96.3549 1.2745 419.4788 -2.2510 0.0000 -9.5357 3000.0000 0.0000 3000.0000
18.0160 6621.7843 0.0000 2863.0560 0.0000 0.2317 408.2624 0.0000 96.3353 1.2745 419.4743 -2.2506 0.0000 -9.5358 3000.0000 0.0000 3000.0000
18.0180 6622.6008 0.0000 2863.2486 0.0000 0.2317 408.2624 0.0000 96.3157 1.2745 419.4698 -2.2501 0.0000 -9.5359 3000.0000 0.0000 3000.0000
18.0200 6623.4173 0.0000 2863.4412 0.0000 0.2316 408.2624 0.0000 96.2961 1.2745 419.4653 -2.2497 0.0000 -9.5360 3000.0000 0.0000 3000.0000
18.0220 6624.2339 0.0000 2863.6338 0.0000 0.2316 408.2624 0.0000 96.2765 1.2745 419.4608 -2.2493 0.0000 -9.5361 3000.0000 0.0000 3000.0000
18.0240 6625.0504 0.0000 2863.8263 0.0000 0.2315 408.2624 0.0000 96.2569 1.2745 419.4563 -2.2488 0.0000 -9.5362 3000.0000 0.0000 3000.0000
18.0260 6625.8669 0.0000 2864.0188 0.0000 0.2315 408.2624 0.0000 96.2373 1.2745 419.4518 -2.2484 0.0000 -9.5363 3000.0000 0.0000 3000.0000
18.0280 6626.6834 0.0000 2864.2112 0.0000 0.2315 408.2624 0.0000 96.2178 1.2745 419.4473 -2.2480 0.0000 -9.5365 3000.0000 0.0000 3000.0000
18.0300 6627.5000 0.0000 2864.4036 0.0000 0.2314 408.2624 0.0000 96.1982 1.2744 419.4428 -2.2475 0.0000 -9.5366 3000.0000 0.0000 3000.0000
18.0320 6628.3165 0.0000 2864.5960 0.0000 0.2314 408.2624 0.0000 96.1786 1.2744 419.4383 -2.2471 0.0000 -9.5367 3000.0000 0.0000 3000.0000
18.0340 6629.1330 0.0000 2864.7883 0.0000 0.2313 408.2624 0.0000 96.1590 1.2744 419.4338 -2.2467 0.0000 -9.5368 3000.0000 0.0000 3000.0000
18.0360 6629.9495 0.0000 2864.9806 0.0000 0.2313 408.2624 0.0000 96.1394 1.2744 419.4294 -2.2462 0.0000 -9.5369 3000.0000 0.0000 3000.0000
18.0380 6630.7661 0.0000 2865.1728 0.0000 0.2312 408.2624 0.0000 96.1198 1.2744 419.4249 -2.2458 0.0000 -9.5370 3000.0000 0.0000 3000.0000
18.0400 6631.5826 0.0000 2865.3650 0.0000 0.2312 408.2624 0.0000 96.1002 1.2744 419.4204 -2.2454 0.0000 -9.5371 3000.0000 0.0000 3000.0000
18.0420 6632.3991 0.0000 2865.5572 0.0000 0.2311 408.2624 0.0000 96.0806 1.2744 419.4159 -2.2449 0.0000 -9.5372 3000.0000 0.0000 3000.0000
18.0440 6633.2156 0.0000 2865.7493 0.0000 0.2311 408.2624 0.0000 96.0610 1.2744 419.4114 -2.2445 0.0000 -9.5373 3000.0000 0.0000 3000.0000
18.0460 6634.0322 0.0000 2865.9414 0.0000 0.2310 408.2624 0.0000 96.0414 1.2744 419.4069 -2.2441 0.0000 -9.5374 3000.0000 0.0000 3000.0000
18.0480 6634.8487 0.0000 2866.1334 0.0000 0.2310 408.2624 0.0000 96.0218 1.2743 419.4024 -2.2436 0.0000 -9.5375 3000.0000 0.0000 3000.0000
18.0500 6635.6652 0.0000 2866.3254 0.0000 0.2310 408.2624 0.0000 96.0022 1.2743 419.3979 -2.2432 0.0000 -9.5376 3000.0000 0.0000 3000.0000
18.0520 6636.4817 0.0000 2866.5174 0.0000 0.2309 408.2624 0.0000 95.9826 1.2743 419.3934 -2.2428 0.0000 -9.5377 3000.0000 0.0000 3000.0000
18.0540 6637.2983 0.0000 2866.7093 0.0000 0.2309 408.2624 0.0000 95.9630 1.2743 419.3890 -2.2423 0.0000 -9.5378 3000.0000 0.0000 3000.0000
18.0560 6638.1148 0.0000 2866.9012 0.0000 0.2308 408.2624 0.0000 95.9434 1.2743 419.3845 -2.2419 0.0000 -9.5379 3000.0000 0.0000 3000.0000
18.0580 6638.9313 0.0000 2867.0930 0.0000 0.2308 408.2624 0.0000 95.9238 1.2743 419.3800 -2.2415 0.0000 -9.5380 3000.0000 0.0000 3000.0000
18.0600 6639.7478 0.0000 2867.2848 0.0000 0.2307 408.2624 0.0000 95.9042 1.2743 419.3755 -2.2410 0.0000 -9.5381 3000.0000 0.0000 3000.0000
18.0620 6640.5644 0.0000 2867.4766 0.0000 0.2307 408.2624 0.0000 95.8846 1.2743 419.3710 -2.2406 0.0000 -9.5382 3000.0000 0.0000 3000.0000
18.0640 6641.3809 0.0000 2867.6683 0.0000 0.2306 408.2624 0.0000 95.8650 1.2743 419.3666 -2.2402 0.0000 -9.5383 3000.0000 0.0000 3000.0000
18.0660 6642.1974 0.0000 2867.8600 0.0000 0.2306 408.2624 0.0000 95.8454 1.2742 419.3621 -2.2397 0.0000 -9.5384 3000.0000 0.0000 3000.0000
18.0680 6643.0139 0.0000 2868.0517 0.0000 0.2305 408.2624 0.0000 95.8258 1.2742 419.3576 -2.2393 0.0000 -9.5385 3000.0000 0.0000 3000.0000
18.0700 6643.8305 0.0000 2868.2433 0.0000 0.2305 408.2624 0.0000 95.8062 1.2742 419.3531 -2.2389 0.0000 -9.5386 3000.0000 0.0000 3000.0000
18.0720 6644.6470 0.0000 2868.4349 0.0000 0.2305 408.2624 0.0000 95.7866 1.2742 419.3486 -2.2384 0.0000 -9.5387 3000.0000 0.0000 3000.0000
18.0740 6645.4635 0.0000 2868.6264 0.0000 0.2304 408.2624 0.0000 95.7671 1.2742 419.3442 -2.2380 0.0000 -9.5388 3000.0000 0.0000 3000.0000
18.0760 6646.2800 0.0000 2868.8179 0.0000 0.2304 408.2624 0.0000 95.7475 1.2742 419.3397 -2.2376 0.0000 -9.5389 3000.0000 0.0000 3000.0000
18.0780 6647.0966 0.0000 2869.0094 0.0000 0.2303 408.2624 0.0000 95.7279 1.2742 419.3352 -2.2371 0.0000 -9.5390 3000.0000 0.0000 3000.0000
18.0800 6647.9131 0.0000 2869.2008 0.0000 0.2303 408.2624 0.0000 95.7083 1.2742 419.3307 -2.2367 0.0000 -9.5391 3000.0000 0.0000 3000.0000
18.0820 6648.7296 0.0000 2869.3922 0.0000 0.2302 408.2624 0.0000 95.6887 1.2742 419.3263 -2.2363 0.0000 -9.5392 3000.0000 0.0000 3000.0000
18.0840 6649.5461 0.0000 2869.5835 0.0000 0.2302 408.2624 0.0000 95.6691 1.2742 419.3218 -2.2358 0.0000 -9.5393 3000.0000 0.0000 3000.0000
18.0860 6650.3627 0.0000 2869.7748 0.0000 0.2301 408.2624 0.0000 95.6495 1.2741 419.3173 -2.2354 0.0000 -9.5394 3000.0000 0.0000 3000.0000
18.0880 6651.1792 0.0000 2869.9660 0.0000 0.2301 408.2624 0.0000 95.6299 1.2741 419.3129 -2.2350 0.0000 -9.5395 3000.0000 0.0000 3000.0000
18.0900 6651.9957 0.0000 2870.1573 0.0000 0.2300 408.2624 0.0000 95.6103 1.2741 419.3084 -2.2345 0.0000 -9.5396 3000.0000 0.0000 3000.0000
18.0920 6652.8122 0.0000 2870.3484 0.0000 0.2300 408.2624 0.0000 95.5907 1.2741 419.3039 -2.2341 0.0000 -9.5397 3000.0000 0.0000 3000.0000
18.0940 6653.6288 0.0000 2870.5396 0.0000 0.2300 408.2624 0.0000 95.5711 1.2741 419.2995 -2.2337 0.0000 -9.5398 3000.0000 0.0000 3000.0000
18.0960 6654.4453 0.0000 2870.7307 0.0000 0.2299 408.2624 0.0000 95.5515 1.2741 419.2950 -2.2332 0.0000 -9.5399 3000.0000 0.0000 3000.0000
18.0980 6655.2618 0.0000 2870.9218 0.0000 0.2299 408.2624 0.0000 95.5319 1.2741 419.2905 -2.2328 0.0000 -9.5400 3000.0000 0.0000 3000.0000
18.1000 6656.0783 0.0000 2871.1128 0.0000 0.2298 408.2624 0.0000 95.5123 1.2741 419.2861 -2.2323 0.0000 -9.5401 3000.0000 0.0000 3000.0000
18.1020 6656.8949 0.0000 2871.3038 0.0000 0.2298 408.2624 0.0000 95.4927 1.2741 419.2816 -2.2319 0.0000 -9.5402 3000.0000 0.0000 3000.0000
18.1040 6657.7114 0.0000 2871.4947 0.0000 0.2297 408.2624 0.0000 95.4731 1.2740 419.2771 -2.2315 0.0000 -9.5403 3000.0000 0.0000 3000.0000
18.1060 6658.5279 0.0000 2871.6856 0.0000 0.2297 408.2624 0.0000 95.4535 1.2740 419.2727 -2.2310 0.0000 -9.5404 3000.0000 0.0000 3000.0000
18.1080 6659.3444 0.0000 2871.8765 0.0000 0.2296 408.2624 0.0000 95.4339 1.2740 419.2682 -2.2306 0.0000 -9.5405 3000.0000 0.0000 3000.0000
18.1100 6660.1610 0.0000 2872.0673 0.0000 0.2296 408.2624 0.0000 95.4143 1.2740 419.2638 -2.2302 0.0000 -9.5406 3000.0000 0.0000 3000.0000
18.1120 6660.9775 0.0000 2872.2581 0.0000 0.2295 408.2624 0.0000 95.3947 1.2740 419.2593 -2.2297 0.0000 -9.5407 3000.0000 0.0000 3000.0000
18.1140 6661.7940 0.0000 2872.4489 0.0000 0.2295 408.2624 0.0000 95.3751 1.2740 419.2548 -2.2293 0.0000 -9.5408 3000.0000 0.0000 3000.0000
18.1160 6662.6105 0.0000 2872.6396 0.0000 0.2295 408.2624 0.0000 95.3555 1.2740 419.2504 -2.2289 0.0000 -9.5409 3000.0000 0.0000 3000.0000
18.1180 6663.4271 0.0000 2872.8302 0.0000 0.2294 408.2624 0.0000 95.3359 1.2740 419.2459 -2.2284 0.0000 -9.5410 3000.0000 0.0000 3000.0000
18.1200 6664.2436 0.0000 2873.0209 0.0000 0.2294 408.2624 0.0000 95.3164 1.2740 419.2415 -2.2280 0.0000 -9.5411 3000.0000 0.0000 3000.0000
18.1220 6665.0601 0.0000 2873.2115 0.0000 0.2293 408.2624 0.0000 95.2968 1.2740 419.2370 -2.2276 0.0000 -9.5412 3000.0000 0.0000 3000.0000
18.1240 6665.8766 0.0000 2873.4020 0.0000 0.2293 408.2624 0.0000 95.2772 1.2739 419.2326 -2.2271 0.0000 -9.5413 3000.0000 0.0000 3000.0000
18.1260 6666.6932 0.0000 2873.5925 0.0000 0.2292 408.2624 0.0000 95.2576 1.2739 419.2281 -2.2267 0.0000 -9.5414 3000.0000 0.0000 3000.0000
18.1280 6667.5097 0.0000 2873.7830 0.0000 0.2292 408.2624 0.0000 95.2380 1.2739 419.2237 -2.2263 0.0000 -9.5415 3000.0000 0.0000 3000.0000
18.1300 6668.3262 0.0000 2873.9734 0.0000 0.2291 408.2624 0.0000 95.2184 1.2739 419.2192 -2.2258 0.0000 -9.5416 3000.0000 0.0000 3000.0000
18.1320 6669.1427 0.0000 2874.1638 0.0000 0.2291 408.2624 0.0000 95.1988 1.2739 419.2148 -2.2254 0.0000 -9.5417 3000.0000 0.0000 3000.0000
18.1340 6669.9593 0.0000 2874.3542 0.0000 0.2290 408.2624 0.0000 95.1792 1.2739 419.2103 -2.2250 0.0000 -9.5418 3000.0000 0.0000 3000.0000
18.1360 6670.7758 0.0000 2874.5445 0.0000 0.2290 408.2624 0.0000 95.1596 1.2739 419.2059 -2.2245 0.0000 -9.5419 3000.0000 0.0000 3000.0000
18.1380 6671.5923 0.0000 2874.7348 0.0000 0.2290 408.2624 0.0000 95.1400 1.2739 419.2014 -2.2241 0.0000 -9.5420 3000.0000 0.0000 3000.0000
18.1400 6672.4088 0.0000 2874.9250 0.0000 0.2289 408.2624 0.0000 95.1204 1.2739 419.1970 -2.2237 0.0000 -9.5421 3000.0000 0.0000 3000.0000
18.1420 6673.2253 0.0000 2875.1152 0.0000 0.2289 408.2624 0.0000 95.1008 1.2738 419.1925 -2.2232 0.0000 -9.5422 3000.0000 0.0000 3000.0000
18.1440 6674.0419 0.0000 2875.3054 0.0000 0.2288 408.2624 0.0000 95.0812 1.2738 419.1881 -2.2228 0.0000 -9.5423 3000.0000 0.0000 3000.0000
18.1460 6674.8584 0.0000 2875.4955 0.0000 0.2288 408.2624 0.0000 95.0616 1.2738 419.1836 -2.2224 0.0000 -9.5424 3000.0000 0.0000 3000.0000
