 tof posE posN posU range velE velN velU u v w speed mach accE accN accU udot vdot wdot ENUToFLU_0_0 ENUToFLU_0_1 ENUToFLU_0_2 ENUToFLU_1_0 ENUToFLU_1_1 ENUToFLU_1_2 ENUToFLU_2_0 ENUToFLU_2_1 ENUToFLU_2_2 alphaRadians betaRadians alphaDegrees betaDegrees phi theta psi phiDot thetaDot psiDot p q r pdot qdot rdot gravity axialGravity sideGravity normalGravity pressure dynamicPressure rollFinCommand pitchFinCommand yawFinCommand rollFinDeflection pitchFinDeflection yawFinDeflection finOneDeflection finOneDeflectionDerived finOneRate finOneRateDerived finTwoDeflection finTwoDeflectionDerived finTwoRate finTwoRateDerived finThreeDeflection finThreeDeflectionDerived finThreeRate finThreeRateDerived finFourDeflection finFourDeflectionDerived finFourRate finFourRateDerived alphaPrimeRadians alphaPrimeDegrees sinPhiPrime cosPhiPrime rollFinDeflectionDegrees pitchFinDeflectionDegreesAeroBallisticFrame yawFinDeflectionDegreesAeroBallisticFrame totalFinDeflectionDegrees pitchRateDegreesAeroBallisticFrame yawRateDegreesAeroBallisticFrame rollRateDegrees sinOfFourTimesPhiPrime squaredSinOfTwoTimesPhiPrime CA0 CAA CAD CAOFF CYP CYDR CN0 CNP CNDQ CLLAP CLLP CLLDP CLM0 CLMP CLMQ CLMDQ CLNP mass unadjustedThrust transverseMomentOfInertia axialMomentOfInertia centerOfGravityFromNose thrust CX CY CZ CL CM CN CNA CMA CND CMD CMQ CLP CLD staticMargin lethality launch
1.8570000000 691.7156333598 32.5195409889 778.7201667841 1044.3162512087 1163.6565893604 101.0168906756 1331.2653094428 232.4462600105 -142.5116595183 1749.9221575252 1771.7538590624 5.2064468383 2503.4275618025 -963.8112870887 17235.8762958325 326.7513374771 8299.6384259461 15338.8640062283 0.0341040277 0.9970238094 0.0691407172 -0.8029619635 -0.0138558242 0.5958691982 0.5950537795 -0.0758389057 0.8000996562 1.4381064212 -0.5396210592 82.3974284227 -30.9180092276 -18.2094273250 6.3523812304 -11.0297667870 -159.2164633854 -120.1792989252 17.7323830993 -161.8708540510 -85.7275233240 85.9054006969 5930.6590992451 -19142.8346481969 -16444.4176788040 9.8070000000 -0.6833409391 -5.8570792311 -7.8361289577 101469.0000000000 1924275.4948438397 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.4570498254 83.4828055377 -0.5171528591 0.8558930542 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -1649.4619974683 6761.6774866840 -9193.2244927925 -0.8234746164 0.7836765571 0.6650000000 -0.0041000000 0.0024000000 0.0000000000 1.9193097883 0.0435655204 34.6798027371 -1.7958507750 0.0435655204 -0.0000434480 -0.0568689593 0.0304344796 -12.9349204168 4.4245941359 -3.9001000000 -0.3443931222 -3.3757242265 66.9993687732 33266.8141263945 48.4202163569 0.2451791822 1.3269992565 33265.0141263945 0.3227204973 15.8541942630 29.2950089597 0.2718375847 -48.8347763235 -25.0557196355 32.8094732085 -49.3228696857 2.4961204494 -19.7322723963 -223.4592696790 -3.2583513510 1.7437672345 1.5033118445 FLYING 1
1.8580000000 692.8763021835 32.6205565093 780.0592838934 1046.0912415991 1154.6739400211 101.3656125210 1345.8065886415 55.4171612074 -400.7361505324 1729.4744129638 1775.8452998375 5.2184698790 -15770.5795741566 1163.2676800861 10269.9196017944 340.6390072161 18757.4922112601 1891.0503533585 0.0194904095 0.9985210393 -0.0507529120 -0.8869199057 0.0406993982 0.4601267650 0.4615118686 0.0360457089 0.8864014339 1.5374161924 -1.4281549968 88.0874591787 -81.8272538058 -18.3707490784 6.2324105811 -11.0150910869 -164.2372748642 -118.5215974650 11.4632577897 -162.0631127644 -100.2495261602 64.9810757176 321.6294631958 -10796.1115284570 -23557.1933942370 9.8070000000 0.4847669089 -4.5011887192 -8.6995143633 101469.0000000000 1933173.0622493187 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.5660519333 89.7281662752 -0.9898551035 0.1420805198 0.0000000000 0.0000000000 0.0000000000 0.0000000000 2851.5893051132 6197.8672248994 -9377.6367857590 0.5398439957 0.0791174569 0.6650000000 -0.0041000000 0.0024000000 0.0000000000 2.7632662027 0.0439818778 35.9621834752 -2.1285203236 0.0439818778 -0.0000018122 -0.0560362445 0.0300181222 -16.1117272453 5.4800601005 -3.9001000000 -0.3468912665 -7.0596543469 66.9863007435 33264.0520446101 48.4148234201 0.2451338290 1.3268762082 33262.2520446101 0.2971145183 35.6426023153 3.6089997257 0.0146716358 -2.4414018666 -65.5190660726 32.8094732085 -49.3493601765 2.5199759702 -19.8754055210 -223.4592696790 -3.2106403094 1.7199117137 1.5041192482 FLYING 1
1.8590000000 694.0342604133 32.7218998605 781.4045738199 1047.8691456244 1166.9737142932 101.0663808462 1342.4674630833 -119.9391667498 -692.4637746357 1637.1833952623 1782.6767290441 5.2385446049 18578.4484590105 -358.2451877749 -3598.5604694394 339.6167243079 -18778.0268924428 2346.7191391711 0.0066002774 0.9855466333 -0.1692757215 -0.9502726006 0.0588878625 0.3058009224 0.3113493550 0.1588397092 0.9369266385 1.6456880522 -1.7444697969 94.2909797841 -99.9507568504 -18.5340698014 6.1130905683 -11.0022712601 -164.7548644550 -121.6939225997 18.8307382093 -161.4969172936 -109.6847143703 52.8496205209 1045.7102782267 -9283.1410920798 -10539.4923688071 9.8070000000 1.6633558014 -2.9975759230 -9.1883096957 101469.0000000000 1948074.9643289042 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.5578666421 89.2591836363 0.9850389687 0.1723317442 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -4211.4240738607 -5657.8193900771 -9256.7634985585 -0.6386829103 0.1152649808 0.6650000000 -0.0041000000 0.0024000000 0.0000000000 2.6998910154 0.0439506122 35.8658857067 -2.1035391817 0.0439506122 -0.0000049388 -0.0560987755 0.0300493878 -15.8731714097 5.4008020345 -3.9001000000 -0.3467036735 -6.7830171209 66.9732327138 33261.2899628257 48.4094304833 0.2450884758 1.3267531599 33259.4899628257 0.2990373471 -35.3876226061 4.4404704935 0.0473280708 -3.3987736449 63.7579513722 32.8094732085 -49.3758506673 2.5181845885 -19.8646572306 -223.4592696790 -3.2142230729 1.7217030955 1.5049266519 FLYING 1
1.8600000000 695.2105822967 32.8229546840 782.7461144406 1049.6562316569 1185.6765230112 101.2793945245 1341.4489206957 -304.6095038705 -977.7221113166 1472.0204016946 1793.3106652169 5.2697933154 18593.6776350967 1014.0370054874 1381.8669943284 332.9391545768 -18164.1184288787 4314.6991386916 -0.0131139701 0.9576058254 -0.2877830901 -0.9892413625 0.0295132121 0.1432846712 0.1457036392 0.2865659671 0.9469162561 1.7745486373 -1.8726022416 101.6741474568 -107.2922051504 -18.6993780551 5.9912741148 -10.9818806048 -166.2415196690 -122.8445216391 24.5393978990 -159.1299254262 -117.9575717589 41.6148767048 4055.5381208287 -7628.4729598284 -11907.9090975631 9.8070000000 2.8208310352 -1.4081019402 -9.2864099736 101469.0000000000 1971385.4060340549 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.5106138383 86.5517974086 0.9565329731 0.2916241953 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -4253.3368420481 -5767.3666475638 -9120.5222916547 -0.9260081987 0.3112483007 0.6650000000 -0.0041000000 0.0024000000 0.0000000000 2.3340328898 0.0437701198 35.3099690679 -1.9593257420 0.0437701198 -0.0000229880 -0.0564597603 0.0302298802 -14.4960142819 4.9432537621 -3.9001000000 -0.3456207190 -5.1860202314 66.9601646840 33258.5278810413 48.4040375465 0.2450431227 1.3266301115 33256.7278810413 0.3101376306 -33.8221178489 8.0520113007 0.1813467046 -9.1115154790 59.7980409397 32.8094732085 -49.4023411580 2.5078431349 -19.8026085089 -223.4592696790 -3.2349059801 1.7320445491 1.5057340557 FLYING 1
1.8610000000 696.4053851125 32.9251103689 784.0889492865 1051.4565635641 1203.7138350698 103.4272854948 1344.8579349760 -495.6114623111 -1227.4045911609 1231.3059381869 1807.9180454948 5.3127183235 17297.6448846063 3391.9707570586 5213.4025503672 321.1319766089 -17517.4450650645 5561.4335354215 -0.0392276348 0.9140465027 -0.4037080424 -0.9986619894 -0.0494874231 -0.0150075242 -0.0336960458 0.4025791671 0.9147647734 1.9529653821 -1.9544571918 111.8966739277 -111.9821483286 -18.8659603333 5.8676190659 -10.9526841526 -166.6794312073 -124.3154733572 34.1797158912 -152.8884932414 -124.8241934398 29.2338641413 8574.6417099227 -6084.9557594025 -12729.1468989126 9.8070000000 3.9577246741 0.1428692094 -8.9718032074 101469.0000000000 2003631.9751054631 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.4307431567 81.9755444454 0.9364699004 0.3507479517 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -4079.5301916076 -6107.5018239878 -8759.7124681055 -0.9905867412 0.4315567605 0.6650000000 -0.0041000000 0.0024000000 0.0000000000 1.7156285727 0.0434650363 34.3703117928 -1.7155640008 0.0434650363 -0.0000534964 -0.0570699274 0.0305349637 -12.1682269413 4.1698670113 -3.9001000000 -0.3437902178 -2.4866411502 66.9470966543 33255.7657992569 48.3986446097 0.2449977695 1.3265070632 33253.9657992569 0.3289002678 -32.0895233192 10.2041247164 0.3771814779 -14.1614299988 54.3459952599 32.8094732085 -49.4288316488 2.4903631362 -19.6977285166 -223.4592696790 -3.2698659776 1.7495245478 1.5065414594 FLYING 1
1.8620000000 697.6173938838 33.0307019847 785.4368881657 1053.2723427558 1219.9219584509 108.2190851914 1351.4185575836 -689.2792157476 -1415.4761213274 920.6381404124 1823.8740107178 5.3596062613 15000.1933448734 6178.1934372415 7613.4467073999 302.7254203154 -16844.0178275187 6109.6535126063 -0.0710132094 0.8546205381 -0.5143742412 -0.9722487272 -0.1745452841 -0.1557766228 -0.2229114993 0.4890375034 0.8432987512 2.2126050615 -2.0238723078 126.7729317545 -115.9593415118 -19.0322197811 5.7429075096 -10.9126714748 -165.5840422525 -124.9311971119 46.3472479606 -141.8035792409 -130.0799663580 16.4063611060 13527.1518713827 -4438.6048937413 -12773.0961441633 9.8070000000 5.0431516098 1.5229920791 -8.2719021977 101469.0000000000 2039154.5574736507 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.3056536979 74.8084463934 0.9316616907 0.3633269797 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -3586.7651584522 -6599.9571854340 -8121.7016004958 -0.9965200200 0.4583231186 0.6650000000 -0.0041000000 0.0024000000 0.0000000000 0.7595529368 0.0431915536 32.8544570870 -1.3332219171 0.0431915536 -0.0001012770 -0.0582170941 0.0311277024 -8.5177103741 2.9480281409 -3.9001000000 -0.3425451991 1.6709463186 66.9340286245 33253.0037174725 48.3932516729 0.2449524164 1.3263840149 33251.2037174725 0.3582853698 -30.3149562066 11.0097172309 0.5845587270 -18.0623322312 47.5545674561 32.8094732085 -49.4553221396 2.4746937323 -19.6263942005 -223.4592696790 -3.3355937867 1.7834859737 1.5073488631 FLYING 1
1.8630000000 698.8442551933 33.1423412259 786.7921617937 1055.1038499493 1233.2696321674 115.3314629023 1359.0890025292 -881.1364607590 -1516.5210144411 552.3955096095 1838.8767287337 5.4036930025 11803.0520590141 7816.2715664615 7378.3407634463 277.3627736325 -15260.5096899830 4678.2438397056 -0.1073980589 0.7795783671 -0.6170277356 -0.9026373829 -0.3366253964 -0.2681960057 -0.4167870103 0.5281485700 0.7398294912 2.5803338648 -2.0969797506 147.8422401889 -120.1480894326 -19.1973322459 5.6182252055 -10.8586717501 -164.7694365343 -124.1168308175 62.3706368111 -126.5651134712 -133.4112342764 3.8730847105 15950.0150050017 -2221.7511791076 -12137.9604421101 9.8070000000 6.0496963798 2.6265360260 -7.2580804085 101469.0000000000 2072839.6531923350 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.1316284515 64.8375342507 0.9553912957 0.2953429736 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -2472.4927931082 -7236.6570196460 -7236.1435016937 -0.9317699401 0.3184753606 0.6650000000 -0.0041000000 0.0024000000 0.0000000000 0.0595949044 0.0531624657 28.5058099379 -0.7721919272 0.0531624657 -0.0001677498 -0.0695174612 0.0377749772 -3.1932432898 0.7112201836 -3.9001000000 -0.4229772237 3.9064248210 66.9209605948 33250.2416356881 48.3878587361 0.2449070632 1.3262609665 33248.4416356881 0.3991661096 -27.0156489688 8.2933070401 0.6779331915 -14.5155954378 38.8498784035 32.8094732085 -49.4818126303 3.0459849159 -24.2348097488 -223.4592696790 -3.9830571282 2.1643467628 1.5081562668 FLYING 1
1.8640000000 700.0830152631 33.2616732274 788.1546644102 1056.9491629355 1243.8857815457 123.3422491913 1365.5750475664 -1065.2994136121 -1507.5484610681 140.3394292140 1851.2722484207 5.4401182733 9605.7784905564 7876.3814070427 5328.3787106675 252.3983584253 -13446.9229941037 1347.7912384516 -0.1468049566 0.6900518241 -0.7087148826 -0.7782082838 -0.5228489783 -0.3478804579 -0.6106063968 0.5004572169 0.6137608673 3.0102222429 -2.1856797342 172.4730299145 -125.2302241365 -19.3652068328 5.4955103511 -10.7859546562 -172.7845407313 -120.8595618965 84.1486099375 -113.7868619359 -134.3808202515 -7.9113990652 7010.8136725731 422.7851853013 -11481.6463382037 9.8070000000 6.9487678419 3.4130702475 -6.0202014887 101469.0000000000 2100879.0788546978 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.9619851525 55.1176891927 0.9957483280 0.0921155102 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -255.8676584994 -7711.1476724035 -6483.6413330967 -0.3606690492 0.0336530699 0.6650000000 -0.0041000000 0.0024000000 0.0000000000 -0.5280213890 0.0580000000 23.6091769912 -0.1963202678 0.0580000000 -0.0002488231 -0.0798823108 0.0434411554 1.9825070387 -1.8816575773 -3.9001000000 -0.4610235378 5.7809578886 66.9078925651 33247.4795539038 48.3824657993 0.2448617100 1.3261379182 33245.6795539038 0.4390174743 -23.4846772579 2.3637940779 0.2939533716 -3.9133623652 30.2633352614 32.8094732085 -49.5083031211 3.3231552118 -26.4147029743 -223.4592696790 -4.5769192670 2.4889948618 1.5089636705 FLYING 1
1.8650000000 701.3315238258 33.3888362447 789.5224879377 1058.8054725181 1252.9902911087 130.8739907892 1369.6880291522 -1234.8970546698 -1358.1958410700 -305.7634542403 1860.8720300179 5.4683280341 8756.0558968344 7216.0326439621 3018.4287687330 236.6420194319 -11383.4230468119 -2865.6996547230 -0.1871290097 0.5883905117 -0.7866252853 -0.5727264985 -0.7159375448 -0.3992715740 -0.7981021812 0.3758058511 0.4709595213 -2.8979250521 -2.3084551238 -166.0388748296 -132.2647357907 -19.5527616154 5.3778612400 -10.6876544729 -206.9967287380 -113.7949509220 113.9112465715 -116.9953816779 -132.3101453256 -19.8717567412 -12772.6523401842 3812.6968846398 -12771.7911137960 9.8070000000 7.7125195699 3.9227668170 -4.6158630160 101469.0000000000 2122723.8085189965 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.8596672773 49.2553067747 0.9767955761 -0.2141737673 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 2746.8035918193 -7156.6055002003 -6727.2980418459 0.7600457842 0.1750652350 0.6650000000 -0.0041000000 0.0024000000 0.0000000000 -0.8088514103 0.0580000000 20.2507161381 0.1464259378 0.0580000000 -0.0003000000 -0.0844042454 0.0457021227 4.9100034895 -3.5220222740 -3.9001000000 -0.4595531841 6.6514475138 66.8948245353 33244.7174721194 48.3770728625 0.2448163569 1.3260148699 33242.9174721194 0.4630532422 -19.6741828583 -4.9431611731 -0.5299296632 12.0301542649 21.9766257759 32.8094732085 -49.5347936119 3.3231552118 -26.3304579087 -223.4592696790 -4.8360070355 2.6185387461 1.5097710743 FLYING 1
1.8660000000 702.5887572160 33.5232501743 790.8934042213 1060.6704428553 1261.2978641532 137.8954366085 1371.9023199300 -1383.5875213442 -1011.0247223010 -745.3308061936 1868.6594968671 5.4912121565 7679.9553655954 6861.8172648100 1558.8640747738 224.1411943362 -8510.9086076864 -6000.8752022862 -0.2259507073 0.4779571312 -0.8488246336 -0.2428695867 -0.8714829399 -0.4260655459 -0.9433772531 0.1098838765 0.3129934376 -2.6475590215 -2.5100530220 -151.6939579419 -143.8154445136 -19.7867715411 5.2694272300 -10.5539693798 -264.4695192074 -102.3262026171 155.5208013111 -131.1880033011 -126.9957878404 -33.6870425514 -10254.1354771643 6660.3087852167 -14860.8440541386 9.8070000000 8.3225019037 4.1809491003 -3.0712986967 101469.0000000000 2140527.5372369331 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.7804314062 44.7154257738 0.8391128946 -0.5439573054 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 5577.6329716602 -5047.9368603755 -7591.1235525789 0.7453159848 0.8333556970 0.6650000000 -0.0041000000 0.0024000000 0.0000000000 -0.9216255373 0.0582845742 17.5850687589 0.2921468033 0.0582845742 -0.0003000000 -0.0815691485 0.0442845742 6.1612233607 -3.8658537227 -3.9001000000 -0.4593904235 6.8165388956 66.8817565056 33241.9553903350 48.3716799257 0.2447710037 1.3258918216 33240.1553903350 0.4816667543 -14.5865047277 -10.2743481924 -0.4218211967 17.9648849744 15.1585864987 32.8094732085 -49.5612841026 3.3394601139 -26.3211324153 -223.4592696790 -4.6735679448 2.5373192007 1.5105784780 FLYING 1
1.8670000000 703.8535446016 33.6644660709 792.2659131432 1062.5421826345 1267.9308899998 144.3374139500 1372.9272813242 -1508.0349573400 -420.1428315686 -1030.8840474117 1874.3580669478 5.5079578811 5600.4217399461 5664.6920486305 424.9156860640 205.1145173396 -3919.2166200344 -6944.9033205196 -0.2615280638 0.3616095661 -0.8948975324 0.2242841806 -0.8790194307 -0.4207391671 -0.9387756272 -0.3107464595 0.1487849446 -2.5424286002 -2.8677594842 -145.6704285044 -164.3105151012 -20.0804494554 5.1749837653 -10.3694251140 -322.8330309454 -85.4201224036 216.7784437942 -130.2585502766 -119.8106709579 -48.2373639489 8725.7133510211 7505.1435285698 -13936.6574110239 9.8070000000 8.7741847200 4.1268422813 -1.4697293237 101469.0000000000 2153602.7340000388 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.6517246090 37.3410694980 0.4458329950 -0.8951161604 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 7373.8650189363 -601.4458910923 -7384.5328341678 -0.9617098244 0.6370348621 0.6650000000 -0.0041000000 0.0024000000 0.0000000000 -0.7367638710 0.0560867807 13.2794792393 0.4365428880 0.0560867807 -0.0002468214 -0.0856821390 0.0463410695 7.3024823552 -3.7821513575 -3.9001000000 -0.4436942456 4.8161523367 66.8686884758 33239.1933085506 48.3662869888 0.2447256506 1.3257687732 33237.3933085506 0.5119016151 -6.6786503421 -11.8197057114 0.3567015846 10.9258163725 11.6001720649 32.8094732085 -49.5877745934 3.2135358203 -25.4218076647 -223.4592696790 -4.9092249441 2.6551477004 1.5113858817 FLYING 1
1.8680000000 705.1241370519 33.8111112101 793.6387637479 1064.4185164945 1273.1931357172 148.4921024404 1372.5189719182 -1607.1396992106 322.4490563385 -916.5192779683 1877.8473045440 5.5182112975 5233.3454392612 2890.8682191673 -1109.7758373650 190.4059596278 2580.8341902680 -5502.6962853959 -0.2928928988 0.2408806579 -0.9253054947 0.7285109348 -0.5705542759 -0.3791301044 -0.6192621155 -0.7851396862 -0.0083728974 -2.6230854802 2.9444225617 -150.2917273167 168.7029858902 -20.4424331554 5.1013449217 -10.1130402651 -403.8372823130 -60.4188441886 297.4811345283 -128.4446846973 -111.6302081030 -62.7219760748 -6037.3157323194 8928.5957571438 -15074.1269761109 9.8070000000 9.0723928562 3.7231929088 0.0822886751 101469.0000000000 2161628.3359993757 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.5515153206 31.5995002069 -0.3738608539 -0.9274848041 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 4583.3084390394 5733.1781660641 -7370.4941854915 0.9992733955 0.4809429737 0.6650000000 -0.0041000000 0.0024000000 0.0000000000 -0.5649850062 0.0459194002 10.0850097119 0.4216323032 0.0459194002 -0.0002680100 -0.0721587005 0.0392393003 7.2539550186 -2.6642883628 -3.9001000000 -0.3637154019 3.3886029485 66.8556204461 33236.4312267662 48.3608940520 0.2446802974 1.3256457249 33234.6312267662 0.5354420492 4.3698365120 -9.3306973410 -0.2458397257 7.0671261961 -6.3603083837 30.3034943782 -35.6560671389 2.6309878320 -20.8393574730 -223.4592696790 -4.1343889960 2.2482462976 1.1766321961 FLYING 1
1.8690000000 706.3997931573 33.9609645023 795.0106786073 1066.2978527843 1277.9004032106 151.0880655233 1371.2865100138 -1679.5065277779 810.2272808342 -243.0500219268 1880.4544687170 5.5258726674 3926.5232345674 2128.0750308837 -1257.8992570704 178.3503697763 4364.9116199547 -1563.4373301133 -0.3186741084 0.1166997860 -0.9406529501 0.9435949572 0.1331425428 -0.3031527997 0.0898630588 -0.9842023284 -0.1525464107 -2.9956754628 2.6931597941 -171.6395608081 154.3066897577 -20.8865563736 5.0586360972 -9.7758150046 -473.4416518058 -23.1682091790 368.8283835100 -127.6194109331 -101.8228351106 -77.0398001021 5404.0456739163 10314.0148331473 -13202.9100440782 9.8070000000 9.2217945036 2.9842811867 1.4932584949 101469.0000000000 2167634.8224666165 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.4700374406 26.9311615622 -0.9572423235 -0.2892872863 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -2528.0342577321 6861.2811406345 -7254.9106654648 -0.9222763234 0.3067343905 0.6650000000 -0.0041000000 0.0024000000 0.0000000000 -0.4329138268 0.0409311616 7.7168829332 0.3503536557 0.0409311616 -0.0003000000 -0.0637036262 0.0345449292 6.6146894761 -1.7002612037 -3.9001000000 -0.3226079894 2.5340336683 66.8425524164 33233.6691449818 48.3555011152 0.2446349442 1.3255226766 33231.8691449818 0.5545822376 7.3742948611 -2.6456790087 0.2194025059 5.0455912664 -2.9651518154 27.4143295320 -28.0313050301 2.3451828081 -18.4840762318 -223.4592696790 -3.6499489202 1.9792786496 1.0225055841 FLYING 1
1.8700000000 707.6795793733 34.1127685554 796.3812848772 1068.1791977223 1281.6141515831 152.2988401406 1369.8886038211 -1724.4493511798 527.7074088799 538.6314908675 1882.0131251455 5.5304529096 3587.7179952072 793.8578337131 -1484.1453437758 170.8513438002 2837.5780198430 2761.0829169654 -0.3387969116 -0.0094173675 -0.9408123968 0.5237111484 0.8288309366 -0.1968906083 0.7816286111 -0.5594198708 -0.2758733812 2.8407379949 2.8437735918 162.7622978075 162.9362247015 -21.3712875719 5.0581659597 -9.3969886190 -480.3893230650 22.1302093782 371.4239967144 -128.9901918751 -91.3351508994 -89.6179951529 127.6570585617 11402.7197842966 -12195.8820504625 9.8070000000 9.2240001659 1.9377716529 2.7092639150 101469.0000000000 2171229.6961738341 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.4201210418 24.0711625813 -0.7194333398 0.6945614944 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -7335.8067367150 196.1069273033 -7508.3532883219 0.0702938107 0.9987631653 0.6650000000 -0.0041000000 0.0024000000 0.0000000000 -0.3586367394 0.0382569301 6.3751294921 0.3007513443 0.0382569301 -0.0003185767 -0.0596996276 0.0322569301 6.1049718623 -1.3215349593 -3.9001000000 -0.3002412080 2.1236975570 66.8294843866 33230.9070631974 48.3501081784 0.2445895911 1.3253996283 33229.1070631974 0.5663082334 4.7850737763 4.6546882810 0.0051732949 -2.3801333278 -2.2449326995 25.6773512992 -24.2418333470 2.1919606299 -17.2025540545 -223.4592696790 -3.4205367008 1.8481859528 0.9440940019 FLYING 1
