tof posE posN posU tgtE tgtN tgtU alpha beta lethality
1.5500000000 -23.9174047441 -2.9594940212 455.7428725934 -3500.0000000000 0.0000000000 3000.0000000000 0.0021251109 -0.0001141363 FLYING
1.5600000000 -24.7213938515 -2.9973041296 461.9222460744 -3500.0000000000 0.0000000000 3000.0000000000 0.0021422170 -0.0001131930 FLYING
1.5700000000 -25.5442211968 -3.0352891918 468.1420913394 -3500.0000000000 0.0000000000 3000.0000000000 0.0021593606 -0.0001122684 FLYING
1.5800000000 -26.3861687741 -3.0734470011 474.4023251490 -3500.0000000000 0.0000000000 3000.0000000000 0.0021765417 -0.0001113619 FLYING
1.5900000000 -27.2475205897 -3.1117753236 480.7028622425 -3500.0000000000 0.0000000000 3000.0000000000 0.0021937604 -0.0001104728 FLYING
1.6000000000 -28.1285626556 -3.1502718986 487.0436153111 -3500.0000000000 0.0000000000 3000.0000000000 0.0022110170 -0.0001096008 FLYING
1.6100000000 -29.0295829814 -3.1889344386 493.4244949716 -3500.0000000000 0.0000000000 3000.0000000000 0.0022283114 -0.0001087454 FLYING
1.6200000000 -29.9508715670 -3.2277606285 499.8454097388 -3500.0000000000 0.0000000000 3000.0000000000 0.0022456456 -0.0001079061 FLYING
1.6300000000 -30.8927201069 -3.2667481134 506.3062639486 -3500.0000000000 0.0000000000 3000.0000000000 0.0022630182 -0.0001070823 FLYING
1.6400000000 -31.8554220561 -3.3058945030 512.8069584121 -3500.0000000000 0.0000000000 3000.0000000000 0.0022804277 -0.0001062737 FLYING
1.6500000000 -32.8392728019 -3.3451973793 519.3473917567 -3500.0000000000 0.0000000000 3000.0000000000 0.0022978741 -0.0001054798 FLYING
1.6600000000 -33.8445696548 -3.3846542966 525.9274603991 -3500.0000000000 0.0000000000 3000.0000000000 0.0023153574 -0.0001047001 FLYING
1.6700000000 -34.8716118381 -3.4242627816 532.5470585171 -3500.0000000000 0.0000000000 3000.0000000000 0.0023328777 -0.0001039343 FLYING
1.6800000000 -35.9207004765 -3.4640203332 539.2060780230 -3500.0000000000 0.0000000000 3000.0000000000 0.0023504348 -0.0001031820 FLYING
1.6900000000 -36.9921385859 -3.5039244221 545.9044085349 -3500.0000000000 0.0000000000 3000.0000000000 0.0023680288 -0.0001024428 FLYING
1.7000000000 -38.0862310609 -3.5439724910 552.6419373496 -3500.0000000000 0.0000000000 3000.0000000000 0.0023856342 -0.0001017149 FLYING
1.7100000000 -39.2032844732 -3.5841619584 559.4185493345 -3500.0000000000 0.0000000000 3000.0000000000 0.0024032468 -0.0001009976 FLYING
1.7200000000 -40.3436070229 -3.6244902188 566.2341268889 -3500.0000000000 0.0000000000 3000.0000000000 0.0024208947 -0.0001002925 FLYING
1.7300000000 -41.5075087331 -3.6649546387 573.0885500055 -3500.0000000000 0.0000000000 3000.0000000000 0.0024385775 -0.0000995993 FLYING
1.7400000000 -42.6953014340 -3.7055525561 579.9816962425 -3500.0000000000 0.0000000000 3000.0000000000 0.0024562949 -0.0000989176 FLYING
1.7500000000 -43.9072987481 -3.7462812803 586.9134406950 -3500.0000000000 0.0000000000 3000.0000000000 0.0024740469 -0.0000982472 FLYING
1.7600000000 -45.1438160754 -3.7871380923 593.8836559672 -3500.0000000000 0.0000000000 3000.0000000000 0.0024918333 -0.0000975877 FLYING
1.7700000000 -46.4051705785 -3.8281202442 600.8922121432 -3500.0000000000 0.0000000000 3000.0000000000 0.0025096539 -0.0000969390 FLYING
1.7800000000 -47.6916811663 -3.8692249592 607.9389767586 -3500.0000000000 0.0000000000 3000.0000000000 0.0025275085 -0.0000963007 FLYING
1.7900000000 -49.0036684781 -3.9104494318 615.0238147714 -3500.0000000000 0.0000000000 3000.0000000000 0.0025453969 -0.0000956725 FLYING
1.8000000000 -50.3414548663 -3.9517908272 622.1465885334 -3500.0000000000 0.0000000000 3000.0000000000 0.0025633190 -0.0000950543 FLYING
1.8100000000 -51.7053643796 -3.9932462816 629.3071577611 -3500.0000000000 0.0000000000 3000.0000000000 0.0025812744 -0.0000944458 FLYING
1.8200000000 -53.0957227448 -4.0348129019 636.5053795066 -3500.0000000000 0.0000000000 3000.0000000000 0.0025992630 -0.0000938467 FLYING
1.8300000000 -54.5128573485 -4.0764877657 643.7411081283 -3500.0000000000 0.0000000000 3000.0000000000 0.0026172844 -0.0000932568 FLYING
1.8400000000 -55.9570972179 -4.1182679210 651.0141952619 -3500.0000000000 0.0000000000 3000.0000000000 0.0026353384 -0.0000926760 FLYING
1.8500000000 -57.4287730017 -4.1601503864 658.3244897910 -3500.0000000000 0.0000000000 3000.0000000000 0.0026534246 -0.0000921039 FLYING
1.8600000000 -58.9282169498 -4.2021321509 665.6718378177 -3500.0000000000 0.0000000000 3000.0000000000 0.0026715429 -0.0000915404 FLYING
1.8700000000 -60.4557628924 -4.2442101737 673.0560826331 -3500.0000000000 0.0000000000 3000.0000000000 0.0026896928 -0.0000909854 FLYING
