tof posE posN posU tgtE tgtN tgtU normComm normAch sideComm sideAch p q r phi alpha beta fin1c fin2c fin3c fin4c fin1d fin2d fin3d fin4d
4.208000000000003 1840.9903584914573 635.2745246922841 2024.9173480028828 3332.0 1665.0 4999.0 3.8857421718610388 4.032401381865591 3.811979152700317 3.9593306994371202 0.07091539415482463 0.05024088317591876 -0.04905176520067526 -0.005909743116170791 0.007351344477102917 -0.0009808636708246328 -0.002047427493270371 -0.0030575749770309557 -0.0020547172431703772 -0.003064864726930962 -0.002038989858080422 -0.0030472358294908563 -0.002046298435914328 -0.003054544407324763
4.216000000000003 1844.2630052466375 636.8773612085281 2030.0212082371788 3332.0 1665.0 4999.0 3.8704740614750044 4.006979197650635 3.8009914409242853 3.9497953093397284 0.07084109437812443 0.04997808508399092 -0.04897970461699702 -0.005904027252464767 0.007357664654295479 -0.0009819386396663768 -0.0020523386080436813 -0.0030637057628743756 -0.002059609205292387 -0.003070976360123081 -0.0020439876047305045 -0.0030536064420444596 -0.0020512873634976514 -0.003060906200811607
4.224000000000003 1847.529745862537 638.4800750994241 2035.1218057491158 3332.0 1665.0 4999.0 3.8553208511112587 3.9821418693067065 3.7900206121842297 3.9404607770245668 0.07076879964577829 0.049720323698021186 -0.04891012418747315 -0.005898541366859494 0.0073640045887370395 -0.0009830110761281767 -0.0020572626800819146 -0.0030699722542995955 -0.0020645093212599288 -0.0030772188954776097 -0.002048836557836972 -0.003059605996292158 -0.0020561236688995937 -0.00306689310735478
4.232000000000003 1850.7906019100963 640.0826662356694 2040.2191393731873 3332.0 1665.0 4999.0 3.840279784163378 3.957762821999709 3.7790653739639204 3.9313451427204575 0.07069883699294617 0.0494660020428666 -0.04884328953778414 -0.0058932948057767755 0.007370363219687063 -0.0009840807306557358 -0.0020621781016814753 -0.0030763549334948195 -0.0020693965710535415 -0.0030835734028668857 -0.0020535418813295704 -0.003065222904684307 -0.002060809546742724 -0.00307249057009746
4.240000000000003 1854.0455946590118 641.6851345300424 2045.3132081039441 3332.0 1665.0 4999.0 3.8253483152109697 3.933698302121092 3.7681243995933817 3.9224613775852872 0.07063156719842087 0.04921586887472532 -0.048778997853203346 -0.005888297346697116 0.007376741038401805 -0.000985148138455888 -0.0020670943119746607 -0.0030828747891156237 -0.002074281667548121 -0.003090062144689084 -0.002058311124831487 -0.0030710488125029896 -0.002065551829300809 -0.003078289516972312
4.248000000000003 1857.2947451403732 643.2874799760581 2050.404011043037 3332.0 1665.0 4999.0 3.8105246564255855 3.909994708032057 3.757196271735564 3.913785872054275 0.07056722534371508 0.04897256243364639 -0.04871656626564875 -0.005883553731421358 0.0073831397620114985 -0.0009862145450337144 -0.0020720240838829514 -0.0030895542731018783 -0.0020791788340950657 -0.0030967090233139927 -0.002063291690831183 -0.0030775797500021823 -0.0020705006683108987 -0.0030847887274818983
4.256000000000003 1860.5380741317676 644.8897026235578 2055.4915474158042 3332.0 1665.0 4999.0 3.7958071611516413 3.8868651087610377 3.7462796600149204 3.9052649360267453 0.0705058527412627 0.048738061221159285 -0.04865532004331671 -0.005879059308440249 0.007389560637447158 -0.0009872810922677284 -0.002076956004044134 -0.0030963793685229624 -0.0020840777196789316 -0.00310350108415776 -0.0020684019615403795 -0.003084672214945041 -0.0020755784578971475 -0.0030918487113018095
4.264000000000003 1863.775602074019 646.4918024998909 2060.575816648561 3332.0 1665.0 4999.0 3.7811933483527675 3.864480504925054 3.7353735540347235 3.896851922027304 0.07044737774612708 0.04851198181710453 -0.0485950371515295 -0.005874801625374882 0.0073960033297631525 -0.0009883481834368222 -0.002081856895612415 -0.003103303930928265 -0.0020889457197999055 -0.0031103927551157555 -0.0020734296862126704 -0.0030917327227427426 -0.0020805750045250356 -0.003098878041055108
4.272000000000003 1867.007349005509 648.093779544301 2065.6568184303 3332.0 1665.0 4999.0 3.7666796917447267 3.8428178541994336 3.724477311234166 3.8885341034813363 0.07039175373444208 0.04829249850383208 -0.048535864710333394 -0.005870766344834373 0.007402466554601171 -0.0009894156982948451 -0.002086698650363716 -0.0031102885060876463 -0.0020937551760212623 -0.0031173450317451925 -0.002078262963464772 -0.0030983811719563 -0.0020853775076126236 -0.003105495716104152
4.280000000000003 1870.2333345765617 649.6956336049567 2070.734552703535 3332.0 1665.0 4999.0 3.752262373704346 3.8217246645109992 3.7135904829161097 3.8803204261813904 0.07033901360147472 0.04807867149690364 -0.0484778160490388 -0.005866941163451815 0.007408949628843402 -0.0009904837673316504 -0.0020914781087048454 -0.003117329000795605 -0.0020985036631050724 -0.003124354555195832 -0.0020829891433515636 -0.0031048337098964025 -0.002090071480577971 -0.00311191604712281
4.288000000000003 1873.4535781174081 651.2973644774461 2075.809019608077 3332.0 1665.0 4999.0 3.7379381412235073 3.801111985517643 3.702712623450866 3.872204772364682 0.07028919370183452 0.04787154833325911 -0.048420416931523026 -0.005863313690448794 0.007415453186879522 -0.0009915532239227172 -0.0020962092129430017 -0.0031244449305481746 -0.002103206193616854 -0.003131441911222027 -0.0020877680350087214 -0.003111610681806042 -0.002094816744492754 -0.003118659391290075
4.296000000000003 1876.668098681017 652.8989719206305 2080.880219448128 3332.0 1665.0 4999.0 3.723704361635346 3.7810563551305303 3.6918432998890305 3.8641459146359947 0.07024221429068028 0.04767295371616009 -0.04836289047355325 -0.005859865950072856 0.007421978358916227 -0.000992625254441422 -0.0021008986401847033 -0.003131643085035547 -0.0021078705469221365 -0.0031386149917729802 -0.0020926408538876336 -0.0031189362745473277 -0.0020996570729685748 -0.0031259524936282693
4.304000000000003 1879.8769150195064 654.5004556154076 2085.948152719661 3332.0 1665.0 4999.0 3.7095583163965813 3.7617086107241184 3.680982292075092 3.8560860136128237 0.0701978415391369 0.04748347722951188 -0.048304665932735684 -0.005856571876183052 0.0074285254325959825 -0.0009937006660846958 -0.0021055328495307815 -0.0031388979298707857 -0.0021124839880838644 -0.0031458490684238686 -0.0020974893720693724 -0.003126503726903565 -0.0021044773984622753 -0.003133491753296468
4.312000000000003 1883.0800455310875 656.1018150972345 2091.0128201647167 3332.0 1665.0 4999.0 3.6954965912699524 3.7431251561082357 3.6701297616587447 3.8479866397496614 0.07015576583762431 0.0473019096478987 -0.04824564580170209 -0.005853400815574617 0.007435093495047331 -0.0009947795832913732 -0.002110089388363001 -0.0031461688129286063 -0.0021170245215685044 -0.00315310394613411 -0.0021021739779755193 -0.0031338338056349163 -0.0021091394355974937 -0.003140799263256891
4.320000000000003 1886.2775082451972 657.7030497208939 2096.07422279123 3332.0 1665.0 4999.0 3.6815152430962015 3.7252112344956174 3.6592862052845265 3.839842641469836 0.07011571162969553 0.04712662078517006 -0.04818594870666427 -0.005850323439213815 0.0074416813667100064 -0.0009958618706051366 -0.0021145578251699176 -0.003153432616873736 -0.002121482044465705 -0.0031603568361695234 -0.002106681658649629 -0.003140794102751834 -0.0021136292279273577 -0.0031477416720295625
4.328000000000003 1889.4693208679657 659.3041586783459 2101.132361837921 3332.0 1665.0 4999.0 3.6676105236021463 3.7078283470961435 3.6484522466412344 3.831659631186086 0.07007746845362293 0.04695722833974443 -0.04812543138133904 -0.005847313915586843 0.007448288712711105 -0.0009969477732310788 -0.0021189467115475796 -0.0031606953392514505 -0.0021258655494481487 -0.0031676141771520196 -0.002111121733199861 -0.0031477042264619615 -0.0021180547282530888 -0.003154637221515189
4.336000000000003 1892.6555008447651 660.9051410327438 2106.187238723438 3332.0 1665.0 4999.0 3.6537793539997345 3.6909359333921397 3.6376284954158193 3.8234211873711907 0.07004082129608885 0.04679473092769292 -0.04806352585585109 -0.005844346447492633 0.007454916116751527 -0.0009980380605946646 -0.0021232703856835186 -0.0031679716623505406 -0.00213018996162838 -0.003174891238295402 -0.0021155899003085857 -0.003154943418241261 -0.002122511911130529 -0.003161865429063204
4.344000000000003 1895.836065383809 662.5059957179039 2111.238855031189 3332.0 1665.0 4999.0 3.6400190795005516 3.674611491963687 3.6268156192703844 3.8150822867083725 0.07000546306030371 0.046640094782370425 -0.04799956262258627 -0.005841390495654137 0.007461564126644188 -0.000999133541511085 -0.0021275318102527085 -0.00317525710392271 -0.0021344588033763777 -0.0031821840970463794 -0.0021200625094628 -0.0031625228307561068 -0.0021269791929224044 -0.003169439514215711
4.352000000000003 1899.011031433478 664.1067214948006 2116.2872125370277 3332.0 1665.0 4999.0 3.62632685003253 3.658938148020867 3.6160145348768387 3.8065954687316106 0.06997098441977387 0.046492958644260736 -0.04793320978799626 -0.005838410327967093 0.007468232394278979 -0.0010002345111948573 -0.0021317203208967095 -0.0031825235425828264 -0.002138661753888476 -0.003189464975574593 -0.0021244331238917673 -0.0031700889247341757 -0.0021313522197226203 -0.0031770080205650287
4.360000000000003 1902.1804156578442 665.707316905368 2121.3323132388923 3332.0 1665.0 4999.0 3.6126993473512754 3.6438929949874996 3.6052264945906973 3.7979401000720907 0.06993694979188703 0.04635185361729528 -0.04786454396659863 -0.005835369629375878 0.007474919838172921 -0.0010013407316703934 -0.0021358251873052425 -0.003189741257713037 -0.002142788179672471 -0.0031967042500802654 -0.0021286365385477036 -0.0031773225604027943 -0.0021355661626027297 -0.0031842521844578204
4.368000000000003 1905.3442344535242 667.307780265645 2126.374159347958 3332.0 1665.0 4999.0 3.599133141602432 3.629357293308948 3.5944529656270214 3.7891227560843297 0.06990297863865123 0.046215577199289724 -0.04779369135858315 -0.005832236343398703 0.007481625572231133 -0.0010024519318435397 -0.002139848711900698 -0.0031969016338795992 -0.002146840362770036 -0.0032038932847489373 -0.002132715671885267 -0.0031842719004571314 -0.002139662713798725 -0.0031912189423705896
4.376000000000003 1908.5025040029584 668.9081096962776 2131.4127532451325 3332.0 1665.0 4999.0 3.58562525327657 3.615227433445743 3.5836954284511324 3.7801495626271153 0.06986875180934832 0.04608414110633077 -0.04772045179447779 -0.005828982814661078 0.007488349534808983 -0.0010035682499096785 -0.002143804693519937 -0.003204015887680129 -0.002150832110715448 -0.0032110433048756406 -0.0021367641838721425 -0.00319126305344927 -0.0021437343830763658 -0.0031982332526534927
4.384000000000003 1911.6552403207993 670.5083031494519 2136.4480974431626 3332.0 1665.0 4999.0 3.5721733075944577 3.6014983529147147 3.57295530418441 3.7710020110967863 0.06983394653329399 0.04595830620202396 -0.04764432057546643 -0.0058255815972072 0.007495092164141573 -0.0010046901388566071 -0.002147705294205433 -0.003211093010665237 -0.00215477565184997 -0.0032181633683097738 -0.0021408204526271236 -0.003198516490077148 -0.0021478198557130014 -0.0032055158931630257
4.392000000000003 1914.8024592618913 672.1083583994375 2141.4801945844974 3332.0 1665.0 4999.0 3.5587751589983654 3.588231829601777 3.562234070820683 3.761642687420729 0.06979817770747074 0.04583833012107508 -0.04756486899461793 -0.005822001999076191 0.0075018535531228975 -0.001005817869268968 -0.0021515515780134616 -0.003218122412932751 -0.0021586720796412644 -0.0032252429145605537 -0.0021448338683089574 -0.003205906864113381 -0.0021518699529394737 -0.003212942948743897
4.400000000000003 1917.9441765038957 673.708273007142 2146.5090474633193 3332.0 1665.0 4999.0 3.5454284457101255 3.575454068475908 3.5515334180121485 3.7520434949209993 0.06976101052705244 0.04572335316939149 -0.04748205200783212 -0.005818211415607812 0.007508633045067984 -0.0010069511941773232 -0.0021553375134427924 -0.003225079745768767 -0.0021625152453857454 -0.00323225747771172 -0.0021487327251076016 -0.0032131161320539366 -0.002155813962500975 -0.00322019736944731
4.408000000000003 1921.0804075437145 675.3080442980882 2151.5346590346617 3332.0 1665.0 4999.0 3.532130570111563 3.563099692054255 3.5408552530381345 3.742204600661934 0.06972202955048251 0.04561203759527218 -0.047396109465862014 -0.005814180089727162 0.007515429675296206 -0.0010080895309465359 -0.002159061711927075 -0.0032319478670720337 -0.0021663034769809943 -0.003239189632125953 -0.0021525087172087794 -0.0032199849975981564 -0.002159643085449263 -0.0032271193658386394
4.416000000000003 1924.21116772805 676.9076693774529 2156.557032390429 3332.0 1665.0 4999.0 3.5188790967407333 3.551059055324184 3.5302015406314857 3.7321438162615936 0.0696808908463793 0.04550366655482643 -0.047307187396583864 -0.005809884225088249 0.0075222429133404625 -0.0010092324319254152 -0.002162733379819933 -0.003238729094494607 -0.0021700456089829207 -0.003246041323657595 -0.002156223638900966 -0.003226667011706567 -0.0021634176676325586 -0.0032338610404381595
4.424000000000003 1927.3364722992712 678.5071451653552 2161.576170719511 3332.0 1665.0 4999.0 3.505672106594397 3.5392691621522867 3.519574141906224 3.7218693491967083 0.06963730708541073 0.04539847736082406 -0.04721510710419051 -0.0058053043647957716 0.007529072879092721 -0.001010379815927961 -0.0021663665554251515 -0.0032454361164090256 -0.002173755313566784 -0.003252824874550658 -0.0021599389318593884 -0.0032334327628816047 -0.002167198176109943 -0.0032406920071321598
4.432000000000003 1930.4563364224944 680.1064684160636 2166.592077284845 3332.0 1665.0 4999.0 3.492508130613513 3.5277463490208816 3.508974811801587 3.711366474095097 0.06959098996904826 0.04529693478749138 -0.04711952839289629 -0.005800421227129283 0.007535919843644632 -0.001011531725420839 -0.002169969955974309 -0.0032520730072235025 -0.0021774409732736363 -0.0032595440245228296 -0.0021636533206329887 -0.003240362227670292 -0.002170983579687634 -0.0032476924867249376
4.440000000000003 1933.5707751826985 681.7056357059852 2171.60475542915 3332.0 1665.0 4999.0 3.479385770912922 3.516530539672661 3.498405334219033 3.700612049825312 0.06954161753691503 0.04519882231157677 -0.047020309686603604 -0.005795213844881733 0.007542783616105083 -0.0010126879050519797 -0.002173543782522285 -0.0032586276606790185 -0.0021811024340920955 -0.003266186312248829 -0.0021673161473793464 -0.003247267102622668 -0.00217472401009049 -0.003254674965333812
4.448000000000003 1936.6798035734334 683.3046434114516 2176.61420858915 3332.0 1665.0 4999.0 3.466303446226886 3.505609093848654 3.4878676243092808 3.6895996847327717 0.06948886201725535 0.04510315297037112 -0.04691766084220721 -0.005789662093740377 0.0075496634920044275 -0.0010138476739287256 -0.0021770861846031617 -0.003265082980309305 -0.00218473740396654 -0.003272734199672683 -0.0021708938981371425 -0.0032539104226304793 -0.002178386029245112 -0.003261402553738449
4.456000000000003 1939.783436504949 684.9034877081322 2181.6204402908193 3332.0 1665.0 4999.0 3.453259526164359 3.4949045607303066 3.4773636710990257 3.6783474825676077 0.0694324462953349 0.04500893032849883 -0.04681193031514079 -0.005783750777121662 0.007556558774931222 -0.0010150102160686849 -0.0021806013745136296 -0.00327143328249526 -0.0021883495545942373 -0.0032791814625758677 -0.002174411196227527 -0.0032602634659957435 -0.002181993175257249 -0.0032678454450254654
4.464000000000003 1942.8816888350987 686.5021645993305 2186.623454121305 3332.0 1665.0 4999.0 3.440252674767399 3.4843343378942615 3.466895374576934 3.6668806612478946 0.06937216853007293 0.044915866689590085 -0.04670327628093074 -0.0057774708381994 0.007563469260556376 -0.0010161749513212665 -0.002184100394558616 -0.0032776877280111106 -0.0021919493392983974 -0.0032855366727508922 -0.0021779236487807032 -0.0032665186242582483 -0.002185599597221033 -0.003274194572698578
4.472000000000003 1945.974575400511 688.1006699495524 2191.623253699075 3332.0 1665.0 4999.0 3.42728201103394 3.4738717415258327 3.456464445122994 3.655209172625168 0.06930787277071954 0.04482428602580254 -0.046591586308567814 -0.005770816590342555 0.007570395162506787 -0.0010173415825704259 -0.0021875943847478613 -0.003283858015683366 -0.0021955473240822124 -0.003291810955017717 -0.0021814593431840673 -0.003272862196718118 -0.0021892326411939445 -0.003280635494727995
4.480000000000003 1949.0621110263755 689.6989994965076 2196.6198426642654 3332.0 1665.0 4999.0 3.4143469238513937 3.4635424202292255 3.446072458022414 3.6433249325572117 0.06923940278510217 0.04473438600684071 -0.04647672012077285 -0.005763782234141914 0.007577336606689643 -0.0010185097922884782 -0.0021910883310097677 -0.0032899448344846705 -0.0021991479560279615 -0.0032980044595028644 -0.002184996669116684 -0.003279271094848736 -0.002192870871663104 -0.003287145297395156
4.488000000000003 1952.1443105173466 691.297148840768 2201.6132246878665 3332.0 1665.0 4999.0 3.4014467657163774 3.4533655787326167 3.4357209825962802 3.631220613094309 0.06916659138359514 0.04464571290261967 -0.04635879238924016 -0.005756361524557519 0.007584293277960467 -0.001019678944839944 -0.0021945819646833173 -0.0032959378294110035 -0.0022027504313726185 -0.0033041062961003047 -0.0021884992621889255 -0.0032855521264597677 -0.0021964781791997054 -0.0032935310434705476
4.496000000000003 1955.221188651212 692.8951134373449 2206.603403478576 3332.0 1665.0 4999.0 3.388580761648292 3.443308377400198 3.4254116284632725 3.618908269898654 0.0690892951221262 0.04455740153608044 -0.04623818258796254 -0.005748550794905994 0.007591264590258337 -0.001020848122899627 -0.0021980760848628804 -0.0033018280834278325 -0.0022063549761487653 -0.0033101069747137175 -0.0021919636714735425 -0.0032915634376056123 -0.002200050562059624 -0.0032996503281916933
4.504000000000003 1958.292760190902 694.4928886103374 2211.590382770936 3332.0 1665.0 4999.0 3.3757482082133126 3.4333018216079187 3.4151459505319366 3.606417338171275 0.06900743413514034 0.04446885792206794 -0.04611527326778682 -0.005740351841722104 0.007598250153600598 -0.0010220164427879592 -0.0022015768808684197 -0.0033076186248763126 -0.00220996716268201 -0.003316008906689903 -0.0021954256762817116 -0.0032973646034253064 -0.0022036224787454635 -0.0033055614058890574
4.512000000000003 1961.3590399080554 696.0904695858466 2216.5741663005147 3332.0 1665.0 4999.0 3.3629487166041043 3.423295823181515 3.404925312714979 3.5937751081408957 0.06892099377312956 0.044380109333168646 -0.04599021518884713 -0.0057317714789308135 0.0076052500077747895 -0.0010231832936465736 -0.0022050937399576698 -0.0033133216920285067 -0.002213595753242689 -0.003321823705313526 -0.0021989222866154847 -0.003303137824711768 -0.0022072297099717175 -0.0033114452480680003
4.520000000000003 1964.420042598448 697.687851519276 2221.554757785948 3332.0 1665.0 4999.0 3.35018222580809 3.413290599154974 3.394750851769626 3.580991771893152 0.06882998888919917 0.0442914707753939 -0.045862973060208485 -0.005722818350050678 0.0076122643883264505 -0.0010243482502681415 -0.002208633533610247 -0.0033189466810977916 -0.0022172470290587453 -0.00332756017654629 -0.0022024558766145603 -0.003308982438185338 -0.002210874190404512 -0.0033174007519752896
4.528000000000003 1967.4757830792073 699.2850295012186 2226.532160929065 3332.0 1665.0 4999.0 3.3374487831105877 3.4033124664299237 3.3846235673605887 3.568065992975693 0.06873443194116192 0.04420294611362009 -0.04573358551598662 -0.00571350053428942 0.007619293316296454 -0.0010255107798859042 -0.0022121978957437356 -0.0033244925071528445 -0.002220922080245718 -0.0033332166916548267 -0.002206000037349923 -0.0033148148240328005 -0.002214529649769475 -0.0033233444364523528
4.536000000000003 1970.5262761773668 700.8819985507106 2231.506379424378 3332.0 1665.0 4999.0 3.324748341117209 3.393364940413963 3.374544426244441 3.5550036951705097 0.06863433893500627 0.04411403471562024 -0.04560234201482654 -0.005703826414651372 0.007626336470473321 -0.0010266700798195192 -0.0022157861199422926 -0.00332995229703249 -0.0022246196803780535 -0.003338785857468251 -0.00220953659779038 -0.003320474496062355 -0.002218177807016603 -0.0033291157052885785
4.544000000000003 1973.571536726797 702.4787536179141 2236.477416960374 3332.0 1665.0 4999.0 3.3120807818451232 3.3834101528389215 3.364514359767883 3.5418287098599235 0.06852976345966082 0.04402411965281076 -0.04546968575268124 -0.005693807566054236 0.007633393457396029 -0.0010278252195029297 -0.00221939995616712 -0.0033353243745894573 -0.002228341056682415 -0.0033442654751047523 -0.0022130796177220135 -0.0033259062013004086 -0.002221831870635867 -0.003334658454214262
4.552000000000003 1976.6115795789262 704.0752896066047 2241.4452772059813 3332.0 1665.0 4999.0 3.299446114976733 3.3733981497532213 3.354534157763854 3.5285739459593635 0.06842081872745286 0.04393296893357864 -0.04533596136435875 -0.005683460263058045 0.007640464153729519 -0.0010289754184403766 -0.002223044903148149 -0.00334061712919841 -0.002232091182482404 -0.003349663408532665 -0.0022166608312281155 -0.0033312149686044994 -0.002225522348689262 -0.0033400764860656456
4.560000000000003 1979.646419616317 705.6716014046108 2246.4099637927425 3332.0 1665.0 4999.0 3.2868446129404836 3.363308328802417 3.3446043762127635 3.515263623475447 0.06830766294002145 0.043840797390842845 -0.045201289595859305 -0.005672803880911465 0.0076475487434073015 -0.0010301201541805841 -0.0022267269341932857 -0.0033458429148461913 -0.0022358755297200235 -0.003354991510372929 -0.002220296357363031 -0.0033365436805877324 -0.0022292645360855986 -0.0033455118593102994
4.568000000000003 1982.67607175523 707.2676839024323 2251.3714803075345 3332.0 1665.0 4999.0 3.2742767333545704 3.3531571350331846 3.3347253561495727 3.501906302982456 0.06819046479767009 0.04374785818964659 -0.0450656972429429 -0.00566185793938093 0.00765464743327761 -0.0010312589982115366 -0.002230448655615534 -0.003351008378833753 -0.002239696253830805 -0.003360255977049024 -0.0022239735587574454 -0.0033419188807677167 -0.002233045686392846 -0.0033509910084031174
4.576000000000003 1985.700550935708 708.863531994282 2256.329830298561 3332.0 1665.0 4999.0 3.261742921994673 3.342966496864414 3.324897325811457 3.4885055877975155 0.06806938656497824 0.043654044859069444 -0.04492934474637844 -0.005650640919902484 0.007661760180756028 -0.0010323913797535857 -0.0022342091170950485 -0.003356111936593666 -0.0022435520065361074 -0.003365454826034725 -0.002227670884325616 -0.003347234310484598 -0.0022368443897460787 -0.003356407815905061
4.584000000000003 1988.7198721105854 710.459140575019 2261.2850172832914 3332.0 1665.0 4999.0 3.2492435113056293 3.3327304261288537 3.315120469598162 3.4750757107902195 0.06794460047768004 0.04355893360705125 -0.04479259569475273 -0.005639171872888072 0.0076688867269838045 -0.0010335165430443156 -0.002238007113580688 -0.0033611505638202915 -0.002247441219286383 -0.0033705846695259866 -0.0022313855153252775 -0.0033523799244991703 -0.0022406575342975017 -0.003361651943471395
4.592000000000003 1991.7340502442037 712.0545045496466 2266.2370447464064 3332.0 1665.0 4999.0 3.2367788084668354 3.322416043296851 3.3053948908384725 3.4616445945561285 0.06781631660636327 0.04346218328018649 -0.04465585926281572 -0.005627472720896765 0.007676026874037553 -0.0010346337363455254 -0.0022418440480488195 -0.0033661278163233323 -0.0022513649503877807 -0.0033756487186622935 -0.002235137156351331 -0.003357365816360976 -0.0022445039617834213 -0.0033667326217930657
4.600000000000003 1994.743100319436 713.6496188568599 2271.185916128141 3332.0 1665.0 4999.0 3.224349254125116 3.311994983866131 3.295720516270684 3.4482416154978184 0.06768478882760995 0.0433638296669322 -0.04451938857355279 -0.005615568510812172 0.0076831806850771464 -0.0010357424162359622 -0.0022457232959277188 -0.003371054261047458 -0.002255326254163516 -0.003380657219283255 -0.0022389458163994233 -0.0033623070096861964 -0.002248402784987973 -0.0033717639782747458
4.608000000000003 1997.7470373421586 715.2444784923176 2276.131634814267 3332.0 1665.0 4999.0 3.21195546627532 3.301468595734929 3.286097052279428 3.4348841553712717 0.06755029138478148 0.043264163353623 -0.044383256101228286 -0.0056034852559483945 0.007690348395719705 -0.001036842247478016 -0.002249647118640111 -0.0033759403853581256 -0.002259327113537832 -0.0033856203802558466 -0.002242810765634583 -0.003367295737803818 -0.0022523529288255638 -0.0033768379009947985
4.616000000000003 2000.7458763355567 716.839078518089 2281.074204136705 3332.0 1665.0 4999.0 3.1995981236059032 3.2908601191462634 3.2765240414547643 3.421577563556097 0.06741309119485499 0.04316335694549612 -0.044247521642439974 -0.005591247661738498 0.007697530155041251 -0.0010379329145774635 -0.0022536147342278913 -0.0033807902005329694 -0.0022633665234074703 -0.0033905419897125484 -0.002246714206272659 -0.0033723078939517175 -0.002256336788986389 -0.003381930476665448
4.624000000000003 2003.7396323279022 718.4334140601064 2286.013627381943 3332.0 1665.0 4999.0 3.1872778205564103 3.2801850158195482 3.2670009567145244 3.4083277033586437 0.06727344431211608 0.04306126527770931 -0.04411239727157453 -0.005578879030840851 0.007704725889775919 -0.0010390139645490232 -0.002257623538577784 -0.0033856023916990123 -0.002267441706518193 -0.0033954205596394213 -0.0022506434627408566 -0.0033772425713991063 -0.002260341858591487 -0.003386940967249737
4.632000000000003 2006.7283203437485 720.027480307739 2290.9499077966652 3332.0 1665.0 4999.0 3.1749950464814676 3.269433324461712 3.2575272333948138 3.39515158150369 0.0671316168328673 0.04295760000508866 -0.04397822806205098 -0.00556640313688519 0.007711935428079329 -0.00104008485222582 -0.0022616718496890507 -0.0033903771772302643 -0.002271550842775104 -0.0034002561703163174 -0.002254605206390008 -0.003382042074995808 -0.00226437448776465 -0.00339181135637045
4.640000000000003 2009.7119554034998 721.6212725256637 2295.883048584307 3332.0 1665.0 4999.0 3.1627502947376933 3.2585820662428815 3.2481022136140885 3.3820744860319936 0.06698790361754228 0.042852257845809844 -0.04384531886580123 -0.0055538457186985225 0.007719158726839258 -0.001041145128023775 -0.0022657600550646737 -0.0033951209894554878 -0.0022756942094915517 -0.003405055143882366 -0.0022586163616419453 -0.003386756365114303 -0.0022684509312675782 -0.0033965909347399353
4.648000000000003 2012.6905525264804 723.2147860734686 2300.8130528969805 3332.0 1665.0 4999.0 3.1505441666107514 3.2476216910777995 3.2387250751071277 3.369117445847529 0.06684262200961831 0.04274543339701642 -0.043713803926056845 -0.005541233795508518 0.007726395946804674 -0.0010421945566658904 -0.002269889091320351 -0.0033998440382815203 -0.002279872668290747 -0.003409827615251916 -0.002262683822446511 -0.0033914860746098877 -0.0022725776278593496 -0.0034013798800227256
4.656000000000003 2015.664126729057 724.8080164196273 2305.7399238322027 3332.0 1665.0 4999.0 3.1383773519610503 3.2365666951630656 3.229394830341306 3.3562891698370723 0.06669608642576019 0.04263741106393561 -0.043583698243453296 -0.005528593490366571 0.007733647305367664 -0.001043233043529662 -0.0022740581959341324 -0.003404553902715602 -0.002284085428395208 -0.003414581135176678 -0.0022667967461023697 -0.0033962747146557416 -0.0022767438383004567 -0.0034062218068538286
4.664000000000003 2018.632693015347 726.400959142778 2310.663664438183 3332.0 1665.0 4999.0 3.126250512039788 3.225440166236552 3.2201104007983083 3.3435909273818596 0.06654859044089867 0.042528286891010667 -0.04345506336777389 -0.005515948647768402 0.007740912883573193 -0.0010442604619266204 -0.0022782644719462333 -0.0034092523686611873 -0.002288329613049608 -0.003419317509764562 -0.002270939163420738 -0.0034010706373174796 -0.002280934012672195 -0.003411065486568937
4.672000000000003 2021.5962663661837 727.9936099267536 2315.58427772216 3332.0 1665.0 4999.0 3.1141641942434877 3.2142510871734324 3.2108706894327406 3.3310282367047614 0.0664004134292299 0.042417926469639995 -0.04332809936353871 -0.005503321543548051 0.007748192599416358 -0.0010452765760135842 -0.0022825045810216027 -0.003413938677472512 -0.002292601942497207 -0.0034240360389481165 -0.002275107146123597 -0.0034057948962445757 -0.0022851444229084698 -0.0034158321730294494
4.680000000000003 2024.5548617332956 729.5859645613624 2320.5017666537074 3332.0 1665.0 4999.0 3.102118863806586 3.202989495739575 3.2016745809847302 3.318616171685544 0.0662518410390856 0.04230618428247234 -0.04320306624761048 -0.005490734634532874 0.007755486362212646 -0.0010462811372958913 -0.0022867765311422776 -0.0034186151667922543 -0.0022969005109657638 -0.0034287391466157405 -0.00227931082509949 -0.0034104336825979587 -0.0022893849554343876 -0.0034205078129328566
4.688000000000003 2027.508494039329 731.1780189530587 2325.4161341612944 3332.0 1665.0 4999.0 3.0901150042104115 3.1916431788012822 3.1925208828339016 3.306372838181185 0.06610317422404309 0.0421931245553228 -0.04308013002059644 -0.005478211227676256 0.007762794225346884 -0.0010472740386648135 -0.0022910796240209926 -0.0034232889916264355 -0.0023012247334213273 -0.0034334341010267702 -0.002283560115033569 -0.0034150532880732934 -0.0022936651512272797 -0.0034251583242670036
