TOF RNG ALT THETA RATE ALPHA ALPHADOT RATEDOT WDOT
8.2200 9863.9826 8914.8952 -0.2103 -0.0556 0.0063 -0.0296 -0.0443 0.0732
8.2300 9875.9827 8912.2519 -0.2108 -0.0561 0.0060 -0.0301 -0.0423 0.0698
8.2400 9887.9827 8909.6054 -0.2114 -0.0565 0.0057 -0.0305 -0.0402 0.0664
8.2500 9899.9828 8906.9557 -0.2120 -0.0568 0.0054 -0.0309 -0.0382 0.0629
8.2600 9911.9829 8904.3027 -0.2125 -0.0572 0.0051 -0.0313 -0.0361 0.0594
8.2700 9923.9830 8901.6466 -0.2131 -0.0575 0.0047 -0.0317 -0.0339 0.0558
8.2800 9935.9830 8898.9872 -0.2137 -0.0579 0.0044 -0.0320 -0.0318 0.0522
8.2900 9947.9831 8896.3247 -0.2143 -0.0582 0.0041 -0.0323 -0.0296 0.0486
8.3000 9959.9832 8893.6589 -0.2148 -0.0584 0.0038 -0.0326 -0.0274 0.0450
8.3100 9971.9833 8890.9899 -0.2154 -0.0587 0.0035 -0.0329 -0.0252 0.0413
8.3200 9983.9834 8888.3177 -0.2160 -0.0589 0.0031 -0.0331 -0.0230 0.0377
8.3300 9995.9834 8885.6423 -0.2166 -0.0591 0.0028 -0.0334 -0.0208 0.0340
8.3400 10007.9835 8882.9636 -0.2172 -0.0593 0.0024 -0.0336 -0.0186 0.0303
8.3500 10019.9836 8880.2818 -0.2178 -0.0595 0.0021 -0.0338 -0.0163 0.0266
8.3600 10031.9837 8877.5967 -0.2184 -0.0596 0.0018 -0.0339 -0.0140 0.0229
8.3700 10043.9838 8874.9084 -0.2190 -0.0597 0.0014 -0.0341 -0.0118 0.0192
8.3800 10055.9839 8872.2170 -0.2196 -0.0598 0.0011 -0.0342 -0.0095 0.0154
8.3900 10067.9839 8869.5222 -0.2202 -0.0599 0.0007 -0.0343 -0.0072 0.0117
8.4000 10079.9840 8866.8243 -0.2208 -0.0599 0.0004 -0.0344 -0.0050 0.0080
8.4100 10091.9841 8864.1232 -0.2214 -0.0600 0.0001 -0.0344 -0.0027 0.0043
8.4200 10103.9842 8861.4188 -0.2220 -0.0600 -0.0003 -0.0345 -0.0004 0.0006
8.4300 10115.9843 8858.7112 -0.2226 -0.0600 -0.0006 -0.0345 0.0019 -0.0031
8.4400 10127.9844 8856.0004 -0.2232 -0.0599 -0.0010 -0.0344 0.0042 -0.0067
8.4500 10139.9845 8853.2864 -0.2238 -0.0599 -0.0013 -0.0344 0.0064 -0.0104
8.4600 10151.9846 8850.5692 -0.2244 -0.0598 -0.0017 -0.0343 0.0087 -0.0140
8.4700 10163.9846 8847.8487 -0.2250 -0.0597 -0.0020 -0.0343 0.0110 -0.0176
8.4800 10175.9847 8845.1251 -0.2256 -0.0595 -0.0023 -0.0342 0.0132 -0.0212
8.4900 10187.9848 8842.3982 -0.2262 -0.0594 -0.0027 -0.0340 0.0154 -0.0248
8.5000 10199.9849 8839.6681 -0.2267 -0.0592 -0.0030 -0.0339 0.0177 -0.0283
8.5100 10211.9850 8836.9348 -0.2273 -0.0590 -0.0034 -0.0337 0.0199 -0.0318
8.5200 10223.9851 8834.1982 -0.2279 -0.0588 -0.0037 -0.0335 0.0221 -0.0353
8.5300 10235.9851 8831.4584 -0.2285 -0.0585 -0.0040 -0.0333 0.0242 -0.0387
8.5400 10247.9852 8828.7155 -0.2291 -0.0583 -0.0044 -0.0330 0.0264 -0.0421
8.5500 10259.9853 8825.9692 -0.2297 -0.0580 -0.0047 -0.0328 0.0285 -0.0455
8.5600 10271.9854 8823.2198 -0.2303 -0.0577 -0.0050 -0.0325 0.0307 -0.0488
8.5700 10283.9855 8820.4672 -0.2308 -0.0573 -0.0053 -0.0322 0.0328 -0.0521
8.5800 10295.9855 8817.7113 -0.2314 -0.0570 -0.0057 -0.0319 0.0348 -0.0553
8.5900 10307.9856 8814.9522 -0.2320 -0.0566 -0.0060 -0.0315 0.0369 -0.0585
8.6000 10319.9857 8812.1899 -0.2326 -0.0562 -0.0063 -0.0312 0.0389 -0.0616
8.6100 10331.9858 8809.4243 -0.2331 -0.0558 -0.0066 -0.0308 0.0409 -0.0647
8.6200 10343.9858 8806.6555 -0.2337 -0.0554 -0.0069 -0.0304 0.0429 -0.0678
8.6300 10355.9859 8803.8835 -0.2342 -0.0550 -0.0072 -0.0299 0.0448 -0.0708
8.6400 10367.9860 8801.1083 -0.2348 -0.0545 -0.0075 -0.0295 0.0467 -0.0737
8.6500 10379.9860 8798.3299 -0.2353 -0.0540 -0.0078 -0.0290 0.0486 -0.0766
8.6600 10391.9861 8795.5482 -0.2359 -0.0535 -0.0081 -0.0285 0.0505 -0.0794
8.6700 10403.9862 8792.7633 -0.2364 -0.0530 -0.0083 -0.0280 0.0523 -0.0822
8.6800 10415.9862 8789.9752 -0.2369 -0.0524 -0.0086 -0.0275 0.0541 -0.0849
8.6900 10427.9863 8787.1839 -0.2375 -0.0519 -0.0089 -0.0270 0.0558 -0.0875
8.7000 10439.9864 8784.3893 -0.2380 -0.0513 -0.0092 -0.0264 0.0575 -0.0901
8.7100 10451.9864 8781.5915 -0.2385 -0.0507 -0.0094 -0.0258 0.0592 -0.0927
8.7200 10463.9865 8778.7905 -0.2390 -0.0501 -0.0097 -0.0253 0.0608 -0.0951
8.7300 10475.9865 8775.9862 -0.2395 -0.0495 -0.0099 -0.0247 0.0624 -0.0975
8.7400 10487.9866 8773.1788 -0.2400 -0.0488 -0.0101 -0.0240 0.0640 -0.0999
8.7500 10499.9866 8770.3681 -0.2405 -0.0482 -0.0104 -0.0234 0.0655 -0.1021
8.7600 10511.9867 8767.5541 -0.2410 -0.0475 -0.0106 -0.0227 0.0669 -0.1043
8.7700 10523.9867 8764.7370 -0.2414 -0.0468 -0.0108 -0.0221 0.0684 -0.1065
8.7800 10535.9867 8761.9166 -0.2419 -0.0461 -0.0110 -0.0214 0.0697 -0.1085
8.7900 10547.9868 8759.0930 -0.2424 -0.0454 -0.0113 -0.0207 0.0711 -0.1105
8.8000 10559.9868 8756.2662 -0.2428 -0.0447 -0.0115 -0.0200 0.0724 -0.1124
8.8100 10571.9868 8753.4361 -0.2433 -0.0440 -0.0116 -0.0193 0.0736 -0.1143
8.8200 10583.9869 8750.6028 -0.2437 -0.0432 -0.0118 -0.0185 0.0748 -0.1161
8.8300 10595.9869 8747.7663 -0.2441 -0.0425 -0.0120 -0.0178 0.0760 -0.1178
8.8400 10607.9869 8744.9265 -0.2446 -0.0417 -0.0122 -0.0170 0.0771 -0.1194
8.8500 10619.9869 8742.0835 -0.2450 -0.0409 -0.0123 -0.0163 0.0781 -0.1210
8.8600 10631.9869 8739.2373 -0.2454 -0.0401 -0.0125 -0.0155 0.0791 -0.1225
8.8700 10643.9870 8736.3879 -0.2458 -0.0393 -0.0126 -0.0147 0.0801 -0.1239
8.8800 10655.9870 8733.5352 -0.2462 -0.0385 -0.0128 -0.0139 0.0810 -0.1253
8.8900 10667.9870 8730.6793 -0.2466 -0.0377 -0.0129 -0.0131 0.0818 -0.1265
8.9000 10679.9870 8727.8202 -0.2469 -0.0369 -0.0130 -0.0123 0.0827 -0.1277
8.9100 10691.9870 8724.9578 -0.2473 -0.0360 -0.0131 -0.0115 0.0834 -0.1288
8.9200 10703.9870 8722.0922 -0.2477 -0.0352 -0.0133 -0.0106 0.0841 -0.1299
8.9300 10715.9870 8719.2234 -0.2480 -0.0343 -0.0134 -0.0098 0.0848 -0.1309
8.9400 10727.9870 8716.3514 -0.2484 -0.0335 -0.0134 -0.0089 0.0854 -0.1317
8.9500 10739.9870 8713.4761 -0.2487 -0.0326 -0.0135 -0.0081 0.0859 -0.1326
8.9600 10751.9869 8710.5976 -0.2490 -0.0318 -0.0136 -0.0072 0.0864 -0.1333
8.9700 10763.9869 8707.7159 -0.2493 -0.0309 -0.0137 -0.0064 0.0868 -0.1339
8.9800 10775.9869 8704.8309 -0.2497 -0.0300 -0.0137 -0.0055 0.0872 -0.1345
8.9900 10787.9869 8701.9427 -0.2500 -0.0291 -0.0138 -0.0046 0.0876 -0.1350
9.0000 10799.9868 8699.0513 -0.2502 -0.0283 -0.0138 -0.0038 0.0878 -0.1354
9.0100 10811.9868 8696.1566 -0.2505 -0.0274 -0.0138 -0.0029 0.0881 -0.1358
9.0200 10823.9868 8693.2587 -0.2508 -0.0265 -0.0138 -0.0020 0.0882 -0.1361
9.0300 10835.9867 8690.3576 -0.2511 -0.0256 -0.0139 -0.0011 0.0883 -0.1362
9.0400 10847.9867 8687.4532 -0.2513 -0.0247 -0.0139 -0.0003 0.0884 -0.1364
9.0500 10859.9867 8684.5457 -0.2516 -0.0238 -0.0139 0.0006 0.0884 -0.1364
9.0600 10871.9866 8681.6348 -0.2518 -0.0230 -0.0138 0.0015 0.0884 -0.1363
9.0700 10883.9866 8678.7208 -0.2520 -0.0221 -0.0138 0.0024 0.0883 -0.1362
9.0800 10895.9865 8675.8035 -0.2523 -0.0212 -0.0138 0.0033 0.0881 -0.1360
9.0900 10907.9864 8672.8830 -0.2525 -0.0203 -0.0137 0.0041 0.0879 -0.1357
9.1000 10919.9864 8669.9593 -0.2527 -0.0194 -0.0137 0.0050 0.0876 -0.1354
9.1100 10931.9863 8667.0323 -0.2529 -0.0186 -0.0136 0.0059 0.0873 -0.1349
9.1200 10943.9862 8664.1021 -0.2531 -0.0177 -0.0136 0.0068 0.0869 -0.1344
9.1300 10955.9862 8661.1687 -0.2532 -0.0168 -0.0135 0.0076 0.0865 -0.1338
9.1400 10967.9861 8658.2320 -0.2534 -0.0160 -0.0134 0.0085 0.0860 -0.1331
9.1500 10979.9860 8655.2922 -0.2536 -0.0151 -0.0133 0.0093 0.0855 -0.1324
9.1600 10991.9859 8652.3490 -0.2537 -0.0143 -0.0132 0.0102 0.0849 -0.1315
9.1700 11003.9859 8649.4027 -0.2538 -0.0134 -0.0131 0.0110 0.0843 -0.1306
9.1800 11015.9858 8646.4531 -0.2540 -0.0126 -0.0130 0.0119 0.0836 -0.1296
9.1900 11027.9857 8643.5003 -0.2541 -0.0118 -0.0129 0.0127 0.0828 -0.1286
9.2000 11039.9856 8640.5443 -0.2542 -0.0109 -0.0127 0.0135 0.0820 -0.1274
9.2100 11051.9855 8637.5850 -0.2543 -0.0101 -0.0126 0.0144 0.0812 -0.1262
9.2200 11063.9854 8634.6225 -0.2544 -0.0093 -0.0124 0.0152 0.0803 -0.1249
9.2300 11075.9853 8631.6568 -0.2545 -0.0085 -0.0123 0.0160 0.0793 -0.1235
9.2400 11087.9852 8628.6878 -0.2546 -0.0078 -0.0121 0.0168 0.0783 -0.1221
9.2500 11099.9851 8625.7157 -0.2547 -0.0070 -0.0119 0.0175 0.0773 -0.1206
9.2600 11111.9849 8622.7402 -0.2548 -0.0062 -0.0117 0.0183 0.0762 -0.1189
9.2700 11123.9848 8619.7616 -0.2548 -0.0055 -0.0115 0.0191 0.0750 -0.1173
9.2800 11135.9847 8616.7797 -0.2549 -0.0047 -0.0113 0.0198 0.0738 -0.1155
9.2900 11147.9846 8613.7946 -0.2549 -0.0040 -0.0111 0.0205 0.0726 -0.1137
9.3000 11159.9845 8610.8063 -0.2550 -0.0033 -0.0109 0.0213 0.0713 -0.1118
9.3100 11171.9843 8607.8148 -0.2550 -0.0026 -0.0107 0.0220 0.0700 -0.1098
9.3200 11183.9842 8604.8200 -0.2550 -0.0019 -0.0105 0.0227 0.0686 -0.1078
9.3300 11195.9841 8601.8220 -0.2550 -0.0012 -0.0103 0.0234 0.0672 -0.1057
9.3400 11207.9839 8598.8207 -0.2551 -0.0006 -0.0100 0.0240 0.0657 -0.1035
9.3500 11219.9838 8595.8163 -0.2551 0.0001 -0.0098 0.0247 0.0642 -0.1012
9.3600 11231.9836 8592.8086 -0.2551 0.0007 -0.0095 0.0253 0.0626 -0.0989
9.3700 11243.9835 8589.7977 -0.2551 0.0013 -0.0093 0.0259 0.0610 -0.0965
9.3800 11255.9834 8586.7835 -0.2550 0.0019 -0.0090 0.0265 0.0594 -0.0940
9.3900 11267.9832 8583.7661 -0.2550 0.0025 -0.0087 0.0271 0.0577 -0.0915
9.4000 11279.9831 8580.7455 -0.2550 0.0030 -0.0084 0.0277 0.0560 -0.0889
9.4100 11291.9829 8577.7217 -0.2550 0.0036 -0.0082 0.0283 0.0543 -0.0862
9.4200 11303.9827 8574.6947 -0.2549 0.0041 -0.0079 0.0288 0.0525 -0.0835
9.4300 11315.9826 8571.6644 -0.2549 0.0046 -0.0076 0.0293 0.0507 -0.0807
9.4400 11327.9824 8568.6309 -0.2548 0.0051 -0.0073 0.0298 0.0488 -0.0778
9.4500 11339.9823 8565.5942 -0.2548 0.0056 -0.0070 0.0303 0.0469 -0.0749
9.4600 11351.9821 8562.5542 -0.2547 0.0060 -0.0067 0.0308 0.0450 -0.0719
9.4700 11363.9819 8559.5110 -0.2547 0.0064 -0.0064 0.0312 0.0430 -0.0689
9.4800 11375.9818 8556.4646 -0.2546 0.0069 -0.0060 0.0317 0.0410 -0.0658
9.4900 11387.9816 8553.4150 -0.2545 0.0072 -0.0057 0.0321 0.0390 -0.0627
9.5000 11399.9814 8550.3622 -0.2545 0.0076 -0.0054 0.0324 0.0369 -0.0595
9.5100 11411.9813 8547.3061 -0.2544 0.0080 -0.0051 0.0328 0.0349 -0.0562
9.5200 11423.9811 8544.2468 -0.2543 0.0083 -0.0047 0.0332 0.0328 -0.0529
9.5300 11435.9809 8541.1843 -0.2542 0.0086 -0.0044 0.0335 0.0306 -0.0495
9.5400 11447.9807 8538.1186 -0.2541 0.0089 -0.0041 0.0338 0.0285 -0.0461
9.5500 11459.9806 8535.0496 -0.2541 0.0091 -0.0037 0.0341 0.0263 -0.0427
9.5600 11471.9804 8531.9774 -0.2540 0.0094 -0.0034 0.0343 0.0241 -0.0392
9.5700 11483.9802 8528.9020 -0.2539 0.0096 -0.0030 0.0346 0.0219 -0.0356
9.5800 11495.9800 8525.8234 -0.2538 0.0098 -0.0027 0.0348 0.0197 -0.0321
9.5900 11507.9798 8522.7416 -0.2537 0.0100 -0.0023 0.0350 0.0174 -0.0285
9.6000 11519.9797 8519.6565 -0.2536 0.0101 -0.0020 0.0351 0.0152 -0.0248
9.6100 11531.9795 8516.5682 -0.2535 0.0103 -0.0016 0.0353 0.0129 -0.0211
9.6200 11543.9793 8513.4767 -0.2534 0.0104 -0.0013 0.0354 0.0106 -0.0174
9.6300 11555.9791 8510.3820 -0.2533 0.0104 -0.0009 0.0355 0.0083 -0.0136
9.6400 11567.9789 8507.2841 -0.2532 0.0105 -0.0006 0.0356 0.0060 -0.0099
9.6500 11579.9787 8504.1829 -0.2531 0.0105 -0.0002 0.0356 0.0037 -0.0060
9.6600 11591.9786 8501.0785 -0.2530 0.0106 0.0002 0.0357 0.0013 -0.0022
9.6700 11603.9784 8497.9709 -0.2529 0.0105 0.0005 0.0357 -0.0010 0.0016
9.6800 11615.9782 8494.8601 -0.2527 0.0105 0.0009 0.0357 -0.0033 0.0055
9.6900 11627.9780 8491.7461 -0.2526 0.0105 0.0012 0.0356 -0.0057 0.0094
9.7000 11639.9778 8488.6289 -0.2525 0.0104 0.0016 0.0356 -0.0080 0.0133
9.7100 11651.9776 8485.5084 -0.2524 0.0103 0.0019 0.0355 -0.0103 0.0172
9.7200 11663.9775 8482.3847 -0.2523 0.0101 0.0023 0.0354 -0.0127 0.0211
9.7300 11675.9773 8479.2578 -0.2522 0.0100 0.0026 0.0353 -0.0150 0.0250
9.7400 11687.9771 8476.1277 -0.2521 0.0098 0.0030 0.0351 -0.0173 0.0290
9.7500 11699.9769 8472.9944 -0.2520 0.0096 0.0033 0.0349 -0.0197 0.0329
9.7600 11711.9767 8469.8579 -0.2519 0.0094 0.0037 0.0347 -0.0220 0.0368
9.7700 11723.9766 8466.7181 -0.2518 0.0092 0.0040 0.0345 -0.0243 0.0407
9.7800 11735.9764 8463.5752 -0.2517 0.0089 0.0044 0.0343 -0.0266 0.0446
9.7900 11747.9762 8460.4290 -0.2517 0.0086 0.0047 0.0340 -0.0288 0.0485
9.8000 11759.9760 8457.2796 -0.2516 0.0083 0.0050 0.0337 -0.0311 0.0524
9.8100 11771.9759 8454.1270 -0.2515 0.0080 0.0054 0.0334 -0.0333 0.0563
9.8200 11783.9757 8450.9712 -0.2514 0.0076 0.0057 0.0330 -0.0356 0.0601
9.8300 11795.9755 8447.8122 -0.2513 0.0072 0.0060 0.0327 -0.0378 0.0639
9.8400 11807.9753 8444.6499 -0.2513 0.0068 0.0064 0.0323 -0.0400 0.0677
9.8500 11819.9752 8441.4845 -0.2512 0.0064 0.0067 0.0319 -0.0421 0.0715
9.8600 11831.9750 8438.3158 -0.2511 0.0060 0.0070 0.0315 -0.0443 0.0752
9.8700 11843.9748 8435.1440 -0.2511 0.0055 0.0073 0.0310 -0.0464 0.0789
9.8800 11855.9747 8431.9689 -0.2510 0.0050 0.0076 0.0306 -0.0485 0.0826
9.8900 11867.9745 8428.7906 -0.2510 0.0045 0.0079 0.0301 -0.0505 0.0862
9.9000 11879.9744 8425.6091 -0.2509 0.0040 0.0082 0.0296 -0.0525 0.0898
9.9100 11891.9742 8422.4244 -0.2509 0.0034 0.0085 0.0290 -0.0545 0.0933
9.9200 11903.9740 8419.2365 -0.2508 0.0029 0.0088 0.0285 -0.0565 0.0967
9.9300 11915.9739 8416.0454 -0.2508 0.0023 0.0091 0.0279 -0.0584 0.1002
9.9400 11927.9737 8412.8510 -0.2508 0.0017 0.0093 0.0273 -0.0603 0.1035
9.9500 11939.9736 8409.6535 -0.2508 0.0011 0.0096 0.0267 -0.0622 0.1068
9.9600 11951.9735 8406.4528 -0.2508 0.0004 0.0099 0.0261 -0.0640 0.1101
9.9700 11963.9733 8403.2488 -0.2508 -0.0002 0.0101 0.0254 -0.0657 0.1132
9.9800 11975.9732 8400.0417 -0.2508 -0.0009 0.0104 0.0248 -0.0675 0.1163
9.9900 11987.9730 8396.8313 -0.2508 -0.0016 0.0106 0.0241 -0.0691 0.1194
10.0000 11999.9729 8393.6177 -0.2508 -0.0023 0.0108 0.0234 -0.0708 0.1223
10.0100 12011.9728 8390.4010 -0.2508 -0.0030 0.0111 0.0227 -0.0724 0.1252
