tof posX posY posZ tgtX tgtY tgtZ normAch pitchRate alpha theta sideAch yawRate beta psi rollRate phi
7.1220000000 3731.2197203701 129.3481620392 2664.9509968008 5000.0000000000 0.0000000000 3000.0000000000 -2.4315656389 -0.0385472406 0.0175594841 0.3011924156 -0.7812069624 0.0126506122 0.0003506536 -0.0918753793 -0.0039483970 -0.0001666122
7.1230000000 3731.7895663862 129.2958597757 2665.1177728545 5000.0000000000 0.0000000000 3000.0000000000 -2.4295887825 -0.0385180582 0.0175623763 0.3011538851 -0.7808178801 0.0126453290 0.0003505467 -0.0918886302 -0.0039463386 -0.0001666283
7.1240000000 3732.3593720962 129.2435535339 2665.2845116195 5000.0000000000 0.0000000000 3000.0000000000 -2.4276112368 -0.0384888595 0.0175652685 0.3011153837 -0.7804271137 0.0126400168 0.0003504399 -0.0919018755 -0.0039442707 -0.0001666445
7.1250000000 3732.9291375015 129.1912433181 2665.4512131184 5000.0000000000 0.0000000000 3000.0000000000 -2.4256330154 -0.0384596447 0.0175681607 0.3010769116 -0.7800346614 0.0126346756 0.0003503331 -0.0919151150 -0.0039421933 -0.0001666609
7.1260000000 3733.4988626033 129.1389291325 2665.6178773738 5000.0000000000 0.0000000000 3000.0000000000 -2.4236541317 -0.0384304140 0.0175710529 0.3010384687 -0.7796405215 0.0126293052 0.0003502264 -0.0919283488 -0.0039401065 -0.0001666773
7.1270000000 3734.0685474029 129.0866109816 2665.7845044083 5000.0000000000 0.0000000000 3000.0000000000 -2.4216745995 -0.0384011676 0.0175739451 0.3010000550 -0.7792446926 0.0126239058 0.0003501197 -0.0919415768 -0.0039380102 -0.0001666939
7.1280000000 3734.6381919015 129.0342888696 2665.9510942444 5000.0000000000 0.0000000000 3000.0000000000 -2.4196944323 -0.0383719058 0.0175768373 0.3009616706 -0.7788471732 0.0126184771 0.0003500130 -0.0919547989 -0.0039359043 -0.0001667106
7.1290000000 3735.2077961004 128.9819628009 2666.1176469048 5000.0000000000 0.0000000000 3000.0000000000 -2.4177136438 -0.0383426288 0.0175797295 0.3009233154 -0.7784479620 0.0126130193 0.0003499064 -0.0919680151 -0.0039337890 -0.0001667274
7.1300000000 3735.7773600008 128.9296327799 2666.2841624122 5000.0000000000 0.0000000000 3000.0000000000 -2.4157322477 -0.0383133368 0.0175826218 0.3008849895 -0.7780470577 0.0126075323 0.0003497999 -0.0919812255 -0.0039316642 -0.0001667443
7.1310000000 3736.3468836041 128.8772988109 2666.4506407891 5000.0000000000 0.0000000000 3000.0000000000 -2.4137502578 -0.0382840300 0.0175855140 0.3008466929 -0.7776444595 0.0126020160 0.0003496934 -0.0919944300 -0.0039295299 -0.0001667613
7.1320000000 3736.9163669114 128.8249608983 2666.6170820582 5000.0000000000 0.0000000000 3000.0000000000 -2.4117676879 -0.0382547088 0.0175884063 0.3008084257 -0.7772401662 0.0125964705 0.0003495869 -0.0920076285 -0.0039273860 -0.0001667784
7.1330000000 3737.4858099241 128.7726190466 2666.7834862420 5000.0000000000 0.0000000000 3000.0000000000 -2.4097845518 -0.0382253732 0.0175912985 0.3007701877 -0.7768341771 0.0125908957 0.0003494805 -0.0920208210 -0.0039252325 -0.0001667956
7.1340000000 3738.0552126434 128.7202732601 2666.9498533633 5000.0000000000 0.0000000000 3000.0000000000 -2.4078008632 -0.0381960235 0.0175941908 0.3007319791 -0.7764264915 0.0125852916 0.0003493742 -0.0920340075 -0.0039230695 -0.0001668129
7.1350000000 3738.6245750705 128.6679235433 2667.1161834446 5000.0000000000 0.0000000000 3000.0000000000 -2.4058166362 -0.0381666600 0.0175970831 0.3006937999 -0.7760171089 0.0125796582 0.0003492679 -0.0920471879 -0.0039208970 -0.0001668304
7.1360000000 3739.1938972069 128.6155699007 2667.2824765086 5000.0000000000 0.0000000000 3000.0000000000 -2.4038318846 -0.0381372828 0.0175999754 0.3006556500 -0.7756060286 0.0125739955 0.0003491616 -0.0920603623 -0.0039187148 -0.0001668479
7.1370000000 3739.7631790536 128.5632123368 2667.4487325780 5000.0000000000 0.0000000000 3000.0000000000 -2.4018466223 -0.0381078923 0.0176028677 0.3006175295 -0.7751932504 0.0125683034 0.0003490554 -0.0920735306 -0.0039165231 -0.0001668656
7.1380000000 3740.3324206120 128.5108508560 2667.6149516753 5000.0000000000 0.0000000000 3000.0000000000 -2.3998608634 -0.0380784886 0.0176057600 0.3005794384 -0.7747787741 0.0125625820 0.0003489492 -0.0920866927 -0.0039143218 -0.0001668833
7.1390000000 3740.9016218834 128.4584854629 2667.7811338233 5000.0000000000 0.0000000000 3000.0000000000 -2.3978746217 -0.0380490719 0.0176086523 0.3005413767 -0.7743625996 0.0125568312 0.0003488431 -0.0920998487 -0.0039121109 -0.0001669011
7.1400000000 3741.4707828691 128.4061161620 2667.9472790445 5000.0000000000 0.0000000000 3000.0000000000 -2.3958879112 -0.0380196426 0.0176115446 0.3005033445 -0.7739447268 0.0125510511 0.0003487370 -0.0921129985 -0.0039098905 -0.0001669191
7.1410000000 3742.0399035702 128.3537429577 2668.1133873616 5000.0000000000 0.0000000000 3000.0000000000 -2.3939007462 -0.0379902008 0.0176144369 0.3004653417 -0.7735251560 0.0125452416 0.0003486309 -0.0921261421 -0.0039076604 -0.0001669371
7.1420000000 3742.6089839881 128.3013658548 2668.2794587973 5000.0000000000 0.0000000000 3000.0000000000 -2.3919131405 -0.0379607467 0.0176173292 0.3004273683 -0.7731038872 0.0125394028 0.0003485249 -0.0921392794 -0.0039054207 -0.0001669552
7.1430000000 3743.1780241241 128.2489848578 2668.4454933742 5000.0000000000 0.0000000000 3000.0000000000 -2.3899251083 -0.0379312806 0.0176202216 0.3003894244 -0.7726809210 0.0125335345 0.0003484190 -0.0921524104 -0.0039031715 -0.0001669734
7.1440000000 3743.7470239794 128.1965999712 2668.6114911150 5000.0000000000 0.0000000000 3000.0000000000 -2.3879366636 -0.0379018027 0.0176231139 0.3003515099 -0.7722562578 0.0125276369 0.0003483130 -0.0921655351 -0.0039009126 -0.0001669917
7.1450000000 3744.3159835553 128.1442111997 2668.7774520423 5000.0000000000 0.0000000000 3000.0000000000 -2.3859478206 -0.0378723133 0.0176260062 0.3003136249 -0.7718298982 0.0125217099 0.0003482072 -0.0921786534 -0.0038986441 -0.0001670101
7.1460000000 3744.8849028530 128.0918185479 2668.9433761788 5000.0000000000 0.0000000000 3000.0000000000 -2.3839585935 -0.0378428126 0.0176288986 0.3002757695 -0.7714018429 0.0125157536 0.0003481013 -0.0921917654 -0.0038963660 -0.0001670286
7.1470000000 3745.4537818740 128.0394220204 2669.1092635472 5000.0000000000 0.0000000000 3000.0000000000 -2.3819689963 -0.0378133007 0.0176317909 0.3002379435 -0.7709720928 0.0125097679 0.0003479955 -0.0922048710 -0.0038940783 -0.0001670472
7.1480000000 3746.0226206194 127.9870216219 2669.2751141700 5000.0000000000 0.0000000000 3000.0000000000 -2.3799790433 -0.0377837780 0.0176346833 0.3002001470 -0.7705406488 0.0125037529 0.0003478898 -0.0922179701 -0.0038917811 -0.0001670659
7.1490000000 3746.5914190905 127.9346173571 2669.4409280701 5000.0000000000 0.0000000000 3000.0000000000 -2.3779887487 -0.0377542447 0.0176375756 0.3001623801 -0.7701075120 0.0124977086 0.0003477840 -0.0922310627 -0.0038894742 -0.0001670846
7.1500000000 3747.1601772886 127.8822092306 2669.6067052700 5000.0000000000 0.0000000000 3000.0000000000 -2.3759981266 -0.0377247010 0.0176404680 0.3001246427 -0.7696726836 0.0124916349 0.0003476784 -0.0922441489 -0.0038871577 -0.0001671034
7.1510000000 3747.7288952150 127.8297972472 2669.7724457924 5000.0000000000 0.0000000000 3000.0000000000 -2.3740071912 -0.0376951472 0.0176433604 0.3000869349 -0.7692361648 0.0124855319 0.0003475727 -0.0922572285 -0.0038848316 -0.0001671223
7.1520000000 3748.2975728710 127.7773814116 2669.9381496600 5000.0000000000 0.0000000000 3000.0000000000 -2.3720159569 -0.0376655834 0.0176462527 0.3000492566 -0.7687979572 0.0124793997 0.0003474671 -0.0922703016 -0.0038824959 -0.0001671413
7.1530000000 3748.8662102579 127.7249617286 2670.1038168954 5000.0000000000 0.0000000000 3000.0000000000 -2.3700244378 -0.0376360100 0.0176491451 0.3000116079 -0.7683580623 0.0124732381 0.0003473616 -0.0922833680 -0.0038801506 -0.0001671604
7.1540000000 3749.4348073769 127.6725382028 2670.2694475213 5000.0000000000 0.0000000000 3000.0000000000 -2.3680326482 -0.0376064271 0.0176520375 0.2999739888 -0.7679164817 0.0124670474 0.0003472560 -0.0922964279 -0.0038777958 -0.0001671795
7.1550000000 3750.0033642294 127.6201108391 2670.4350415604 5000.0000000000 0.0000000000 3000.0000000000 -2.3660406024 -0.0375768350 0.0176549299 0.2999363992 -0.7674732172 0.0124608274 0.0003471506 -0.0923094811 -0.0038754314 -0.0001671988
7.1560000000 3750.5718808166 127.5676796422 2670.6005990353 5000.0000000000 0.0000000000 3000.0000000000 -2.3640483146 -0.0375472339 0.0176578222 0.2998988393 -0.7670282707 0.0124545782 0.0003470451 -0.0923225276 -0.0038730574 -0.0001672181
7.1570000000 3751.1403571398 127.5152446169 2670.7661199688 5000.0000000000 0.0000000000 3000.0000000000 -2.3620557991 -0.0375176241 0.0176607146 0.2998613089 -0.7665816442 0.0124482999 0.0003469397 -0.0923355674 -0.0038706738 -0.0001672374
7.1580000000 3751.7087932004 127.4628057682 2670.9316043834 5000.0000000000 0.0000000000 3000.0000000000 -2.3600630702 -0.0374880057 0.0176636070 0.2998238082 -0.7661333398 0.0124419924 0.0003468343 -0.0923486004 -0.0038682807 -0.0001672569
7.1590000000 3752.2771889996 127.4103631007 2671.0970523019 5000.0000000000 0.0000000000 3000.0000000000 -2.3580701422 -0.0374583791 0.0176664994 0.2997863371 -0.7656833597 0.0124356558 0.0003467290 -0.0923616267 -0.0038658781 -0.0001672764
7.1600000000 3752.8455445388 127.3579166194 2671.2624637469 5000.0000000000 0.0000000000 3000.0000000000 -2.3560770294 -0.0374287444 0.0176693918 0.2997488956 -0.7652317064 0.0124292901 0.0003466237 -0.0923746462 -0.0038634659 -0.0001672960
7.1610000000 3753.4138598191 127.3054663291 2671.4278387410 5000.0000000000 0.0000000000 3000.0000000000 -2.3540837461 -0.0373991019 0.0176722841 0.2997114838 -0.7647783823 0.0124228954 0.0003465184 -0.0923876589 -0.0038610442 -0.0001673156
7.1620000000 3753.9821348420 127.2530122347 2671.5931773071 5000.0000000000 0.0000000000 3000.0000000000 -2.3520903066 -0.0373694519 0.0176751765 0.2996741016 -0.7643233899 0.0124164717 0.0003464131 -0.0924006646 -0.0038586129 -0.0001673353
7.1630000000 3754.5503696087 127.2005543412 2671.7584794676 5000.0000000000 0.0000000000 3000.0000000000 -2.3500967252 -0.0373397945 0.0176780689 0.2996367490 -0.7638667319 0.0124100190 0.0003463079 -0.0924136635 -0.0038561722 -0.0001673551
7.1640000000 3755.1185641206 127.1480926533 2671.9237452454 5000.0000000000 0.0000000000 3000.0000000000 -2.3481030162 -0.0373101301 0.0176809613 0.2995994261 -0.7634084113 0.0124035374 0.0003462028 -0.0924266555 -0.0038537220 -0.0001673749
7.1650000000 3755.6867183789 127.0956271762 2672.0889746629 5000.0000000000 0.0000000000 3000.0000000000 -2.3461091939 -0.0372804588 0.0176838537 0.2995621329 -0.7629484308 0.0123970269 0.0003460976 -0.0924396405 -0.0038512623 -0.0001673948
7.1660000000 3756.2548323850 127.0431579146 2672.2541677430 5000.0000000000 0.0000000000 3000.0000000000 -2.3441152727 -0.0372507808 0.0176867460 0.2995248694 -0.7624867935 0.0123904876 0.0003459925 -0.0924526186 -0.0038487931 -0.0001674148
7.1670000000 3756.8229061401 126.9906848736 2672.4193245083 5000.0000000000 0.0000000000 3000.0000000000 -2.3421212667 -0.0372210965 0.0176896384 0.2994876355 -0.7620235027 0.0123839194 0.0003458874 -0.0924655896 -0.0038463145 -0.0001674348
7.1680000000 3757.3909396456 126.9382080581 2672.5844449814 5000.0000000000 0.0000000000 3000.0000000000 -2.3401271905 -0.0371914060 0.0176925308 0.2994504313 -0.7615585614 0.0123773226 0.0003457824 -0.0924785536 -0.0038438264 -0.0001674548
7.1690000000 3757.9589329028 126.8857274732 2672.7495291850 5000.0000000000 0.0000000000 3000.0000000000 -2.3381330581 -0.0371617096 0.0176954232 0.2994132568 -0.7610919732 0.0123706970 0.0003456774 -0.0924915105 -0.0038413289 -0.0001674750
7.1700000000 3758.5268859130 126.8332431238 2672.9145771417 5000.0000000000 0.0000000000 3000.0000000000 -2.3361388840 -0.0371320075 0.0176983156 0.2993761121 -0.7606237415 0.0123640428 0.0003455724 -0.0925044603 -0.0038388221 -0.0001674951
7.1710000000 3759.0947986776 126.7807550150 2673.0795888743 5000.0000000000 0.0000000000 3000.0000000000 -2.3341446824 -0.0371023000 0.0177012079 0.2993389970 -0.7601538699 0.0123573600 0.0003454675 -0.0925174029 -0.0038363058 -0.0001675154
7.1720000000 3759.6626711978 126.7282631518 2673.2445644053 5000.0000000000 0.0000000000 3000.0000000000 -2.3321504676 -0.0370725872 0.0177041003 0.2993019116 -0.7596823621 0.0123506487 0.0003453625 -0.0925303384 -0.0038337801 -0.0001675356
7.1730000000 3760.2305034750 126.6757675393 2673.4095037574 5000.0000000000 0.0000000000 3000.0000000000 -2.3301562539 -0.0370428695 0.0177069927 0.2992648559 -0.7592092219 0.0123439088 0.0003452577 -0.0925432668 -0.0038312451 -0.0001675560
7.1740000000 3760.7982955106 126.6232681826 2673.5744069533 5000.0000000000 0.0000000000 3000.0000000000 -2.3281620556 -0.0370131471 0.0177098850 0.2992278300 -0.7587344533 0.0123371406 0.0003451528 -0.0925561879 -0.0038287008 -0.0001675764
7.1750000000 3761.3660473057 126.5707650867 2673.7392740157 5000.0000000000 0.0000000000 3000.0000000000 -2.3261678868 -0.0369834201 0.0177127774 0.2991908338 -0.7582580603 0.0123303440 0.0003450480 -0.0925691017 -0.0038261471 -0.0001675968
7.1760000000 3761.9337588618 126.5182582567 2673.9041049671 5000.0000000000 0.0000000000 3000.0000000000 -2.3241737619 -0.0369536889 0.0177156698 0.2991538673 -0.7577800471 0.0123235192 0.0003449432 -0.0925820083 -0.0038235842 -0.0001676172
7.1770000000 3762.5014301803 126.4657476978 2674.0688998302 5000.0000000000 0.0000000000 3000.0000000000 -2.3221796951 -0.0369239537 0.0177185621 0.2991169305 -0.7573004178 0.0123166660 0.0003448384 -0.0925949075 -0.0038210119 -0.0001676377
7.1780000000 3763.0690612623 126.4132334151 2674.2336586276 5000.0000000000 0.0000000000 3000.0000000000 -2.3201857006 -0.0368942147 0.0177214545 0.2990800235 -0.7568191770 0.0123097848 0.0003447336 -0.0926077994 -0.0038184305 -0.0001676583
7.1790000000 3763.6366521094 126.3607154137 2674.3983813820 5000.0000000000 0.0000000000 3000.0000000000 -2.3181917927 -0.0368644721 0.0177243468 0.2990431462 -0.7563363291 0.0123028754 0.0003446289 -0.0926206840 -0.0038158397 -0.0001676789
7.1800000000 3764.2042027228 126.3081936989 2674.5630681161 5000.0000000000 0.0000000000 3000.0000000000 -2.3161979855 -0.0368347261 0.0177272391 0.2990062987 -0.7558518786 0.0122959380 0.0003445242 -0.0926335612 -0.0038132398 -0.0001676995
7.1810000000 3764.7717131038 126.2556682757 2674.7277188524 5000.0000000000 0.0000000000 3000.0000000000 -2.3142042932 -0.0368049771 0.0177301315 0.2989694809 -0.7553658303 0.0122889727 0.0003444195 -0.0926464309 -0.0038106307 -0.0001677202
7.1820000000 3765.3391832538 126.2031391494 2674.8923336136 5000.0000000000 0.0000000000 3000.0000000000 -2.3122107300 -0.0367752252 0.0177330238 0.2989326929 -0.7548781889 0.0122819795 0.0003443149 -0.0926592932 -0.0038080124 -0.0001677409
7.1830000000 3765.9066131742 126.1506063253 2675.0569124223 5000.0000000000 0.0000000000 3000.0000000000 -2.3102173101 -0.0367454707 0.0177359161 0.2988959346 -0.7543889594 0.0122749585 0.0003442103 -0.0926721480 -0.0038053850 -0.0001677616
7.1840000000 3766.4740028663 126.0980698084 2675.2214553011 5000.0000000000 0.0000000000 3000.0000000000 -2.3082240475 -0.0367157139 0.0177388085 0.2988592061 -0.7538981468 0.0122679097 0.0003441057 -0.0926849953 -0.0038027485 -0.0001677824
7.1850000000 3767.0413523314 126.0455296041 2675.3859622727 5000.0000000000 0.0000000000 3000.0000000000 -2.3062309564 -0.0366859548 0.0177417008 0.2988225073 -0.7534057563 0.0122608333 0.0003440011 -0.0926978350 -0.0038001029 -0.0001678031
7.1860000000 3767.6086615710 125.9929857177 2675.5504333596 5000.0000000000 0.0000000000 3000.0000000000 -2.3042380510 -0.0366561939 0.0177445931 0.2987858383 -0.7529117929 0.0122537294 0.0003438966 -0.0927106672 -0.0037974482 -0.0001678240
7.1870000000 3768.1759305863 125.9404381543 2675.7148685845 5000.0000000000 0.0000000000 3000.0000000000 -2.3022453452 -0.0366264312 0.0177474854 0.2987491990 -0.7524162622 0.0122465980 0.0003437921 -0.0927234918 -0.0037947845 -0.0001678448
7.1880000000 3768.7431593788 125.8878869193 2675.8792679700 5000.0000000000 0.0000000000 3000.0000000000 -2.3002528532 -0.0365966671 0.0177503777 0.2987125895 -0.7519191695 0.0122394391 0.0003436876 -0.0927363087 -0.0037921117 -0.0001678657
7.1890000000 3769.3103479498 125.8353320180 2676.0436315387 5000.0000000000 0.0000000000 3000.0000000000 -2.2982605890 -0.0365669018 0.0177532700 0.2986760098 -0.7514205204 0.0122322530 0.0003435831 -0.0927491180 -0.0037894300 -0.0001678866
7.1900000000 3769.8774963006 125.7827734557 2676.2079593131 5000.0000000000 0.0000000000 3000.0000000000 -2.2962685665 -0.0365371355 0.0177561622 0.2986394598 -0.7509203205 0.0122250397 0.0003434786 -0.0927619196 -0.0037867394 -0.0001679075
7.1910000000 3770.4446044326 125.7302112377 2676.3722513160 5000.0000000000 0.0000000000 3000.0000000000 -2.2942767999 -0.0365073684 0.0177590545 0.2986029396 -0.7504185756 0.0122177992 0.0003433742 -0.0927747135 -0.0037840398 -0.0001679284
7.1920000000 3771.0116723473 125.6776453693 2676.5365075698 5000.0000000000 0.0000000000 3000.0000000000 -2.2922853030 -0.0364776008 0.0177619468 0.2985664492 -0.7499152915 0.0122105317 0.0003432698 -0.0927874997 -0.0037813313 -0.0001679494
7.1930000000 3771.5787000459 125.6250758560 2676.7007280971 5000.0000000000 0.0000000000 3000.0000000000 -2.2902940899 -0.0364478330 0.0177648390 0.2985299885 -0.7494104742 0.0122032372 0.0003431654 -0.0928002781 -0.0037786140 -0.0001679704
7.1940000000 3772.1456875300 125.5725027031 2676.8649129206 5000.0000000000 0.0000000000 3000.0000000000 -2.2883031744 -0.0364180650 0.0177677313 0.2984935576 -0.7489041298 0.0121959159 0.0003430610 -0.0928130487 -0.0037758879 -0.0001679914
7.1950000000 3772.7126348007 125.5199259159 2677.0290620628 5000.0000000000 0.0000000000 3000.0000000000 -2.2863125704 -0.0363882972 0.0177706235 0.2984571565 -0.7483962644 0.0121885678 0.0003429567 -0.0928258115 -0.0037731529 -0.0001680124
7.1960000000 3773.2795418596 125.4673454999 2677.1931755463 5000.0000000000 0.0000000000 3000.0000000000 -2.2843222918 -0.0363585298 0.0177735157 0.2984207851 -0.7478868844 0.0121811931 0.0003428524 -0.0928385665 -0.0037704092 -0.0001680334
7.1970000000 3773.8464087079 125.4147614606 2677.3572533936 5000.0000000000 0.0000000000 3000.0000000000 -2.2823323525 -0.0363287631 0.0177764079 0.2983844435 -0.7473759960 0.0121737918 0.0003427480 -0.0928513135 -0.0037676567 -0.0001680544
7.1980000000 3774.4132353472 125.3621738032 2677.5212956273 5000.0000000000 0.0000000000 3000.0000000000 -2.2803427662 -0.0362989972 0.0177793002 0.2983481317 -0.7468636057 0.0121663641 0.0003426438 -0.0928640527 -0.0037648956 -0.0001680755
7.1990000000 3774.9800217788 125.3095825334 2677.6853022700 5000.0000000000 0.0000000000 3000.0000000000 -2.2783535468 -0.0362692324 0.0177821924 0.2983118496 -0.7463497201 0.0121589100 0.0003425395 -0.0928767839 -0.0037621258 -0.0001680965
7.2000000000 3775.5467680040 125.2569876565 2677.8492733442 5000.0000000000 0.0000000000 3000.0000000000 -2.2763647080 -0.0362394689 0.0177850845 0.2982755973 -0.7458343459 0.0121514297 0.0003424352 -0.0928895072 -0.0037593473 -0.0001681176
7.2010000000 3776.1134740243 125.2043891779 2678.0132088724 5000.0000000000 0.0000000000 3000.0000000000 -2.2743762634 -0.0362097069 0.0177879767 0.2982393748 -0.7453174899 0.0121439233 0.0003423310 -0.0929022224 -0.0037565603 -0.0001681387
7.2020000000 3776.6801398412 125.1517871033 2678.1771088773 5000.0000000000 0.0000000000 3000.0000000000 -2.2723882269 -0.0361799467 0.0177908689 0.2982031820 -0.7447991588 0.0121363908 0.0003422268 -0.0929149297 -0.0037537647 -0.0001681597
7.2030000000 3777.2467654559 125.0991814381 2678.3409733812 5000.0000000000 0.0000000000 3000.0000000000 -2.2704006120 -0.0361501885 0.0177937610 0.2981670190 -0.7442793597 0.0121288324 0.0003421226 -0.0929276289 -0.0037509606 -0.0001681808
7.2040000000 3777.8133508699 125.0465721877 2678.5048024068 5000.0000000000 0.0000000000 3000.0000000000 -2.2684134325 -0.0361204325 0.0177966532 0.2981308857 -0.7437580997 0.0121212482 0.0003420184 -0.0929403201 -0.0037481480 -0.0001682019
7.2050000000 3778.3798960846 124.9939593578 2678.6685959766 5000.0000000000 0.0000000000 3000.0000000000 -2.2664267018 -0.0360906790 0.0177995453 0.2980947822 -0.7432353858 0.0121136383 0.0003419142 -0.0929530032 -0.0037453269 -0.0001682229
7.2060000000 3778.9464011014 124.9413429539 2678.8323541130 5000.0000000000 0.0000000000 3000.0000000000 -2.2644404335 -0.0360609282 0.0178024374 0.2980587084 -0.7427112254 0.0121060028 0.0003418101 -0.0929656781 -0.0037424974 -0.0001682440
7.2070000000 3779.5128659218 124.8887229815 2678.9960768386 5000.0000000000 0.0000000000 3000.0000000000 -2.2624546412 -0.0360311802 0.0178053296 0.2980226644 -0.7421856258 0.0120983419 0.0003417059 -0.0929783449 -0.0037396596 -0.0001682651
7.2080000000 3780.0792905472 124.8360994461 2679.1597641759 5000.0000000000 0.0000000000 3000.0000000000 -2.2604693383 -0.0360014354 0.0178082217 0.2979866501 -0.7416585944 0.0120906557 0.0003416018 -0.0929910036 -0.0037368134 -0.0001682861
7.2090000000 3780.6456749789 124.7834723535 2679.3234161474 5000.0000000000 0.0000000000 3000.0000000000 -2.2584845383 -0.0359716939 0.0178111137 0.2979506656 -0.7411301388 0.0120829442 0.0003414977 -0.0930036540 -0.0037339590 -0.0001683072
7.2100000000 3781.2120192185 124.7308417091 2679.4870327756 5000.0000000000 0.0000000000 3000.0000000000 -2.2565002546 -0.0359419560 0.0178140058 0.2979147108 -0.7406002666 0.0120752076 0.0003413936 -0.0930162962 -0.0037310963 -0.0001683282
7.2110000000 3781.7783232673 124.6782075186 2679.6506140829 5000.0000000000 0.0000000000 3000.0000000000 -2.2545165005 -0.0359122219 0.0178168979 0.2978787857 -0.7400689855 0.0120674461 0.0003412895 -0.0930289302 -0.0037282254 -0.0001683492
7.2120000000 3782.3445871268 124.6255697876 2679.8141600918 5000.0000000000 0.0000000000 3000.0000000000 -2.2525332895 -0.0358824918 0.0178197899 0.2978428904 -0.7395363034 0.0120596597 0.0003411855 -0.0930415558 -0.0037253463 -0.0001683703
7.2130000000 3782.9108107984 124.5729285218 2679.9776708248 5000.0000000000 0.0000000000 3000.0000000000 -2.2505506347 -0.0358527659 0.0178226819 0.2978070248 -0.7390022282 0.0120518486 0.0003410814 -0.0930541732 -0.0037224591 -0.0001683913
7.2140000000 3783.4769942836 124.5202837267 2680.1411463043 5000.0000000000 0.0000000000 3000.0000000000 -2.2485685495 -0.0358230445 0.0178255740 0.2977711889 -0.7384667678 0.0120440129 0.0003409774 -0.0930667823 -0.0037195638 -0.0001684122
7.2150000000 3784.0431375838 124.4676354080 2680.3045865529 5000.0000000000 0.0000000000 3000.0000000000 -2.2465870471 -0.0357933278 0.0178284660 0.2977353828 -0.7379299305 0.0120361528 0.0003408733 -0.0930793830 -0.0037166605 -0.0001684332
7.2160000000 3784.6092407004 124.4149835715 2680.4679915928 5000.0000000000 0.0000000000 3000.0000000000 -2.2446061405 -0.0357636159 0.0178313580 0.2976996063 -0.7373917243 0.0120282683 0.0003407693 -0.0930919753 -0.0037137492 -0.0001684542
7.2170000000 3785.1753036350 124.3623282227 2680.6313614467 5000.0000000000 0.0000000000 3000.0000000000 -2.2426258430 -0.0357339092 0.0178342499 0.2976638596 -0.7368521575 0.0120203596 0.0003406653 -0.0931045592 -0.0037108299 -0.0001684751
7.2180000000 3785.7413263889 124.3096693675 2680.7946961368 5000.0000000000 0.0000000000 3000.0000000000 -2.2406461677 -0.0357042078 0.0178371419 0.2976281426 -0.7363112385 0.0120124269 0.0003405613 -0.0931171347 -0.0037079027 -0.0001684960
7.2190000000 3786.3073089636 124.2570070115 2680.9579956857 5000.0000000000 0.0000000000 3000.0000000000 -2.2386671275 -0.0356745120 0.0178400338 0.2975924552 -0.7357689759 0.0120044702 0.0003404573 -0.0931297018 -0.0037049677 -0.0001685169
7.2200000000 3786.8732513607 124.2043411603 2681.1212601156 5000.0000000000 0.0000000000 3000.0000000000 -2.2366887355 -0.0356448219 0.0178429258 0.2975567976 -0.7352253780 0.0119964898 0.0003403533 -0.0931422603 -0.0037020248 -0.0001685378
7.2210000000 3787.4391535814 124.1516718199 2681.2844894492 5000.0000000000 0.0000000000 3000.0000000000 -2.2347110046 -0.0356151378 0.0178458177 0.2975211696 -0.7346804535 0.0119884857 0.0003402494 -0.0931548104 -0.0036990742 -0.0001685586
7.2220000000 3788.0050156274 124.0989989959 2681.4476837086 5000.0000000000 0.0000000000 3000.0000000000 -2.2327339477 -0.0355854600 0.0178487096 0.2974855713 -0.7341342113 0.0119804581 0.0003401454 -0.0931673519 -0.0036961159 -0.0001685794
7.2230000000 3788.5708375001 124.0463226940 2681.6108429163 5000.0000000000 0.0000000000 3000.0000000000 -2.2307575778 -0.0355557885 0.0178516015 0.2974500027 -0.7335866600 0.0119724071 0.0003400415 -0.0931798849 -0.0036931499 -0.0001686002
7.2240000000 3789.1366192010 123.9936429201 2681.7739670948 5000.0000000000 0.0000000000 3000.0000000000 -2.2287819075 -0.0355261237 0.0178544933 0.2974144638 -0.7330378085 0.0119643329 0.0003399375 -0.0931924093 -0.0036901762 -0.0001686210
7.2250000000 3789.7023607315 123.9409596799 2681.9370562663 5000.0000000000 0.0000000000 3000.0000000000 -2.2268069496 -0.0354964657 0.0178573852 0.2973789545 -0.7324876659 0.0119562356 0.0003398336 -0.0932049251 -0.0036871950 -0.0001686417
7.2260000000 3790.2680620931 123.8882729792 2682.1001104532 5000.0000000000 0.0000000000 3000.0000000000 -2.2248327169 -0.0354668147 0.0178602770 0.2973434749 -0.7319362412 0.0119481154 0.0003397297 -0.0932174323 -0.0036842063 -0.0001686624
7.2270000000 3790.8337232874 123.8355828238 2682.2631296779 5000.0000000000 0.0000000000 3000.0000000000 -2.2228592221 -0.0354371711 0.0178631688 0.2973080249 -0.7313835435 0.0119399724 0.0003396257 -0.0932299309 -0.0036812100 -0.0001686831
7.2280000000 3791.3993443158 123.7828892197 2682.4261139627 5000.0000000000 0.0000000000 3000.0000000000 -2.2208864776 -0.0354075349 0.0178660606 0.2972726046 -0.7308295821 0.0119318068 0.0003395218 -0.0932424207 -0.0036782064 -0.0001687037
7.2290000000 3791.9649251798 123.7301921724 2682.5890633300 5000.0000000000 0.0000000000 3000.0000000000 -2.2189144962 -0.0353779064 0.0178689524 0.2972372139 -0.7302743663 0.0119236187 0.0003394179 -0.0932549019 -0.0036751954 -0.0001687243
